name,address,district,lat,lng,mapped_region_id
한복남 한국민속촌,경기 용인시 기흥구 민속촌로 90,용인시,37.258663570051255,127.11816127880908,gyeonggi
전쟁기념관 로비에서 체험 시작 10분 전에 만납니다.,전쟁기념관 로비에서 체험 시작 10분 전에 만납니다.,,,,
인천 대불호텔전시관 앞 입구,인천 중구 신포로23번길 101,중구,37.4735699,126.6199683,incheon
세종대왕 동상,경기 여주시 홍문동,여주시,37.2885890745598,127.634138555981,gyeonggi
부산해양자연사박물관,부산 동래구 우장춘로 175,,35.2218081163841,129.075839921274,busan
불국사 정문 앞,경북 경주시 진현동,,35.7886,129.3394,gyeongbuk
"★오전과 오후 만나는 장소가 다르니 반드시 안내사항을 확인하시기 바랍니다.★

오전(09~12시):석굴암(일주문 옆 세계유산 표지석)
오후(13~16시):불국사 정문(세계유산 표지석)","★오전과 오후 만나는 장소가 다르니 반드시 안내사항을 확인하시기 바랍니다.★

오전(09~12시):석굴암(일주문 옆 세계유산 표지석)
오후(13~16시):불국사 정문(세계유산 표지석)",,,,
수원화성박물관 중앙,경기 수원시 팔달구 창룡대로 21 수원화성박물관,수원시,37.2826896,127.018934,gyeonggi
서울 마포구 와우산로11길 9-10 (상수동),서울 마포구 와우산로11길 9-10 2층 카페 엣지,마포구,37.5484679,126.9222678,seoul
서울 마포구 백범로 34 (신수동),서울 마포구 백범로 34 2층,마포구,37.551679,126.9373232,seoul
펫푸드스쿨,인천 부평구 장제로 196 (부평동),부평구,,,incheon
다이아몬드릴리,서울 강남구 선릉로 711 (논현동) 1층 다이아몬드릴리,강남구,37.5172,127.0473,seoul
서울 마포구 동교로 53-1 (망원동),정보 없음,마포구,37.5665,126.9018,seoul
서울 마포구 와우산로22길 72 (상수동),정보 없음,마포구,37.5665,126.9018,seoul
"서울 관악구 남부순환로 1808 (봉천동, 관악센츄리타워)",정보 없음,관악구,37.4784,126.9516,seoul
베로니스,정보 없음,성북구,37.5891,127.0182,seoul
서울 송파구 송파대로44길 3 (송파동),서울 송파구 송파대로44길 3 (송파동),송파구,37.5067291,127.1065439,seoul
홍대반지만들기공방,정보 없음,마포구,37.5665,126.9018,seoul
포포문,서울 동대문구 고산자로36길 3 경동시장 신관 3층 청년몰 70123호 포포문,동대문구,37.5792013,127.0388331,seoul
뮤즈포터리,정보 없음,마포구,37.5665,126.9018,seoul
claridad,정보 없음,영등포구,37.5264,126.8962,seoul
솔메공방,정보 없음,마포구,37.5665,126.9018,seoul
후후라운지,정보 없음,관악구,37.4784,126.9516,seoul
서울 마포구 와우산로27길 23 (서교동),정보 없음,마포구,37.5665,126.9018,seoul
"서울 종로구 율곡로6길 23 (운니동, 주원빌딩)",정보 없음,종로구,37.573,126.9794,seoul
IKI 이키,정보 없음,영등포구,37.5264,126.8962,seoul
"서울 강남구 논현로63길 16 (역삼동, 강남서해그랑블)",정보 없음,강남구,37.5172,127.0473,seoul
카페일이오공,정보 없음,,,,
유화월,정보 없음,영등포구,37.5264,126.8962,seoul
서울 마포구 홍익로2길 7 (서교동),정보 없음,마포구,37.5665,126.9018,seoul
나혜석옛길 골목 초입,정보 없음,수원시,37.2636,127.0286,gyeonggi
서울 마포구 월드컵로3길 31-8 (합정동),정보 없음,마포구,37.5665,126.9018,seoul
서울 용산구 이태원로20가길 1 (이태원동),서울 용산구 이태원로20가길 1 (이태원동),용산구,37.5336365,126.9923227,seoul
"서울 강서구 곰달래로 188 (화곡동, 소강빌)",정보 없음,강서구,37.5509,126.8497,seoul
경기 고양시 일산동구 율천로8번길 8-6 (마두동),정보 없음,고양시,37.6584,126.832,gyeonggi
"서울 성동구 성수이로 39 (성수동2가, 비호체육관)",정보 없음,성동구,37.5633,127.0371,seoul
젬스빌딩 1층 시디즈 더 프로그레시브 송파,정보 없음,송파구,37.5145,127.1066,seoul
서울 중구 마른내로 42-1 (초동),정보 없음,중구,37.5637,126.9975,seoul
미술교습소,서울 마포구 월드컵로3길 31-8 ...,마포구,37.5665,126.9018,seoul
"서울 마포구 양화로 156 (동교동, LG팰리스빌딩)",정보 없음,마포구,37.5665,126.9018,seoul
Ordinary One,정보 없음,성북구,37.5891,127.0182,seoul
키토스,대구 남구 장전3길 134,,35.8425096360063,128.578229475201,daegu
마리에 플라워 스튜디오,서울 강남구 언주로134길 31,강남구,37.5197,127.0345,seoul
파밀리아플라워&까페,정보 없음,김포시,,,gyeonggi
"서울 성북구 보문로34가길 5 (동선동3가, 동진빌딩)",정보 없음,성북구,37.5891,127.0182,seoul
영빌딩,정보 없음,강남구,37.5172,127.0473,seoul
오피스A동 20층 패스트파이브,정보 없음,영등포구,37.5264,126.8962,seoul
라엘나스튜디오#사무실이 2개라서 필히!!! 수업전 주소확인 채팅문자 확인부탁드립니다.,정보 없음,영등포구,37.5264,126.8962,seoul
경기 광주시 곤지암읍 평촌길 12-97,경기 광주시 곤지암읍 평촌길 12-97,광주시,37.359445454876,127.322600318206,gyeonggi
서울 마포구 와우산로 63 (서교동),정보 없음,마포구,37.5665,126.9018,seoul
서울 송파구 송파대로49길 53 (석촌동),서울 송파구 송파대로49길 53 (석촌동),송파구,37.5058895,127.099076,seoul
코너브루,정보 없음,관악구,37.4784,126.9516,seoul
효서빌딩,정보 없음,서초구,37.4837,127.0324,seoul
"서울 성동구 고산자로 308 (마장동, 동남빌딩) (주소 변동)",정보 없음,성동구,37.5633,127.0371,seoul
"서울 마포구 양화로 지하 160 (동교동, 홍대입구역) 대관 후 연락 드릴 예정입니다",정보 없음,마포구,37.5665,126.9018,seoul
서울 동작구 사당로16가길 42 (사당동),정보 없음,동작구,37.5124,126.9393,seoul
GS25건물,정보 없음,강서구,37.5509,126.8497,seoul
"수업 장소는 수강 확정 후 대관하여, 수강 1일 전까지 안내드립니다. 😊",정보 없음,동작구,37.5124,126.9393,seoul
서울 마포구 동교로 192-1 (동교동) 지하 1층,정보 없음,마포구,37.5665,126.9018,seoul
"서울 강서구 양천로75길 50 (염창동, 대운빌딩)",정보 없음,강서구,37.5509,126.8497,seoul
"부산 부산진구 가야대로 754 (부전동, 한솔폴라리스)","부산 부산진구 가야대로 754 (부전동, 한솔폴라리스)",,35.1571237,129.0538825,busan
사주타로상담소,정보 없음,중구,37.5637,126.9975,seoul
아트아뜰리에,정보 없음,성동구,37.5633,127.0371,seoul
모두의요리아카데미,정보 없음,수원시,37.2636,127.0286,gyeonggi
영등포시장역 2번 출구에서 도보 15초,정보 없음,영등포구,37.5264,126.8962,seoul
서울 노원구 한글비석로52길 34 (상계동) 지하 1층,정보 없음,노원구,37.6542,127.0568,seoul
서울 영등포구 여의대방로 149 (신길동),정보 없음,영등포구,37.5264,126.8962,seoul
cassettestudio,정보 없음,마포구,37.5665,126.9018,seoul
이지드럼,정보 없음,수원시,37.2636,127.0286,gyeonggi
루카스스튜디오,정보 없음,마포구,37.5665,126.9018,seoul
우측 1층 (예술심리상담센터 너를 기억해),정보 없음,마포구,37.5665,126.9018,seoul
송정빌딩,정보 없음,강서구,37.5509,126.8497,seoul
서울숲,정보 없음,성동구,37.5633,127.0371,seoul
아포에르카페,정보 없음,용인시,37.241,127.1775,gyeonggi
하이마트 고전음악감상실,정보 없음,중구,37.5637,126.9975,seoul
"서울 마포구 양화로 133 (서교동, 서교타워)",정보 없음,마포구,37.5665,126.9018,seoul
달빛꽃,서울 서초구 방배로23길 14 지하1층,서초구,37.4878,126.9894,seoul
구로꿈나무극장,서울 구로구 구로동로26길 54,구로구,37.4895532,126.8863214,seoul
서교스퀘어,서울 마포구 양화로 72 효성해링턴타워 지하1~2층,마포구,37.5508021,126.9167159,seoul
라이브홀 문래재즈IN,서울 영등포구 도림로 475 지하공연장,영등포구,37.516139,126.8906685,seoul
KT＆G 상상마당 홍대 라이브홀,서울 마포구 어울마당로 65 상상마당빌딩,마포구,37.5509494,126.9210617,seoul
SA HALL,서울 종로구 동숭길 145,종로구,37.5831961,127.0022771,seoul
홍대 BENDER,서울 마포구 와우산로14길 4 지하1층,마포구,37.5500388,126.9234072,seoul
창조소극장,서울 종로구 창경궁로 259 2층,종로구,37.5845619,127.0000597,seoul
제이원씨어터,서울 종로구 창경궁로34길 18-12 지하1층,종로구,37.5842078,127.0004625,seoul
서울 강남 일대,서울 강남구 강남대로102길 25,강남구,37.5027186,127.0274601,seoul
대학로 한성아트홀,서울 종로구 창경궁로 254,종로구,37.5837171,126.9998884,seoul
온맘씨어터,서울 마포구 어울마당로 94-8 지하 1층,마포구,37.5531377,126.9222119,seoul
삼일로창고극장,서울 중구 삼일대로9길 12,중구,37.5634811,126.9880165,seoul
두산아트센터 연강홀,서울 종로구 종로33길 15,종로구,37.5717079,127.0011948,seoul
동숭무대소극장,서울 종로구 혜화로 35,종로구,37.588808,126.9992607,seoul
더줌아트센터,서울 용산구 독서당로 111 더줌아트센터,용산구,37.5357568,127.0070856,seoul
흰물결아트센터 화이트홀,서울 서초구 반포대로 150 흰물결아트센터 B1층,서초구,37.4934172,127.0072945,seoul
신영체임버홀,서울 영등포구 국제금융로8길 16 신영증권빌딩 1층,영등포구,37.5212906,126.9289049,seoul
푸르지오아트홀,서울 구로구 경인로 661,구로구,37.5094195,126.8877239,seoul
부평아트센터 달누리 극장,인천 부평구 아트센터로 166,부평구,37.4823485,126.7047681,incheon
파주 운정행복센터,경기 파주시 와석순환로 415,파주시,37.7242065,126.7513155,gyeonggi
고양종합운동장 주경기장,경기 고양시 일산서구 중앙로 1601 고양시종합운동장,고양시,37.6764625,126.7430695,gyeonggi
수원컨벤션센터,경기 수원시 영통구 광교중앙로 140,수원시,37.2858727,127.0592378,gyeonggi
안산대학교 강석봉기념관,경기 안산시 상록구 안산대학로 155,안산시,37.3093362,126.8780713,gyeonggi
인스파이어컬쳐홀,경기 화성시 동탄첨단산업1로 27 금강펜테리움IX타워 C동 422호,화성시,37.2109757,127.0895601,gyeonggi
다산아트홀,경기 남양주시 다산중앙로 7 다산아트홀,남양주시,37.6140187,127.1553279,gyeonggi
아트센터인천 다목적홀,인천 연수구 아트센터대로 222,연수구,37.3934862,126.626308,incheon
TLi아트센터,경기 성남시 중원구 양현로405번길 12 2층 티엘아이 아트센터,성남시,37.417989,127.1275696,gyeonggi
원주 백운아트홀,강원 원주시 시청로 1 원주시청,,37.3415128,127.9194157,gangwon
강릉원주대학교 해람문화관,강원 강릉시 죽헌길 7,,37.7708296,128.8714195,gangwon
춘천인형극장,강원 춘천시 영서로 3017,,37.9215814,127.7202116,gangwon
속초문화예술회관 대공연장,강원 속초시 번영로 155,,38.212676,128.5884379,gangwon
춘천문화예술회관,강원 춘천시 효자상길5번길 13,,37.8726427,127.7293318,gangwon
원주 치악예술관,강원 원주시 서원대로 331,,37.3354579,127.944581,gangwon
강원대학교 백령아트센터,강원 춘천시 강원대학길 1,,37.8670784,127.7401498,gangwon
소극장 쇠내골,충북 청주시 상당구 단재로 28 A동 2층,,36.6258525,127.4927166,chungbuk
청주아트홀,충북 청주시 서원구 사직대로 227,,36.636957,127.469375,chungbuk
충주시문화회관,충북 충주시 중앙로 128,,36.9706349,127.9371956,chungbuk
청주 CJB미디어센터 에덴아트홀,충북 청주시 서원구 1순환로 854 CJB미디어센터,,36.6204802,127.4672725,chungbuk
소명아트홀,충북 청주시 상당구 중앙로 30 2층,,36.6396982,127.488899,chungbuk
김종구아트홀,충북 충주시 동량면 용족길 12-14,,37.0277073,127.9400715,chungbuk
창작극단 하다,충북 충주시 국원대로 46 2층,,36.9760483,127.9262659,chungbuk
음성생활문화예술공간 소극장하다,충북 음성군 음성읍 예술로 102,,36.9314932,127.6805855,chungbuk
대전한밭대학교 아트홀,대전 유성구 학하로 104 503호,,36.3423522,127.3065564,daejeon
대전평송청소년문화센터,대전 서구 둔산대로 201,서구,36.3658405,127.3918406,daejeon
BOK아트센터,세종 국책연구원3로 12,,36.4923681,127.3032635,sejong
충남 문화예술회관,충남 천안시 동남구 성남면 종합휴양지로 185,,36.7560811,127.2252896,chungnam
충남도청 문예회관,충남 홍성군 홍북읍 충남대로 21,,36.659249,126.6729079,chungnam
우송예술회관,대전 동구 동대전로 171,동구,36.3363819,127.4461821,daejeon
대전 상상아트홀,대전 중구 대종로505번길 28 상상아트홀,중구,36.3288038,127.4234642,daejeon
보령문화의전당 대강당,충남 보령시 대흥로 63,,36.3507282,126.5903957,chungnam
서산문화원,충남 서산시 부춘공원2로 11 서산문화원,,36.7868354,126.4489511,chungnam
런던스테이지,서울 종로구 인사동길 34-1 지하2층 엠스테이지,종로구,37.5738627,126.9856312,seoul
뮤지컬식당 스마일떡볶이,대전 중구 중앙로130번길 35 5층 스마일떡볶이,중구,36.3266235,127.4251507,daejeon
당진문예의전당 대공연장,충남 당진시 무수동2길 25-21 전시관,,36.8904801,126.638067,chungnam
아산시 평생학습관 아산아트홀,충남 아산시 남부로 92,,36.7709276,126.992197,chungnam
JB소극장,충남 천안시 동남구 각원사길 114-8,,36.8290993,127.1843226,chungnam
드림아트홀,대전 중구 선화서로 2 B1층,중구,36.3244289,127.4203936,daejeon
충남대학교 정심화홀,대전 유성구 대학로 99,,36.362876,127.3463602,daejeon
대전컨벤션센터 제2전시장,대전 유성구 엑스포로 87,,36.3751148,127.3890654,daejeon
대전음악창작소,대전 중구 대흥로175번길 25 홍명프리존,중구,36.3264,127.4304194,daejeon
대전컨벤션센터 제1전시장,"대전 유성구 엑스포로 107 , 1층",,36.3752259,127.3918896,daejeon
아신극장,"대전 중구 대종로 458 2층, 3층",중구,36.3255447,127.4279048,daejeon
이수아트홀,대전 서구 문정로 78 정우빌딩 지하1층,서구,36.3464657,127.3878797,daejeon
수성아트피아,대구 수성구 무학로 180,,35.8295776,128.6285325,daegu
포항시청 문화동 대잠홀,경북 포항시 남구 시청로 1,,36.0185027,129.3434581,gyeongbuk
대백프라자 10층 프라임홀,대구 중구 명덕로 333,중구,35.8557076,128.6061395,daegu
경주 서라벌 문화회관 대강당,경북 경주시 금성로 236 서라벌문화회관,,35.8388155,129.2078667,gyeongbuk
강동문화복지회관 천생아트홀,경북 구미시 인동가산로 392,,36.0900963,128.4546099,gyeongbuk
김천시립문화회관,경북 김천시 김천로 200,,36.1187435,128.1221109,gyeongbuk
대구 청소년수련원,대구 달서구 앞산순환로 180,서구,35.8203237,128.55345,daegu
아양아트센터 아양홀,대구 동구 효동로2길 24 아양아트센터,동구,35.8794014,128.6522348,daegu
대구어린이세상 꾀꼬리극장,대구 수성구 동대구로 176 대구어린이세상 꾀꼬리극장,,35.8471076,128.6279422,daegu
안동시민회관 낙동홀,경북 안동시 퇴계로 115 안동시청,,36.5682613,128.7285323,gyeongbuk
계명아트센터,대구 달서구 달구벌대로 1035,서구,35.8538969,128.4907227,daegu
포항문화예술회관 대공연장,경북 포항시 남구 희망대로 850 문화예술회관,,36.0095932,129.3660379,gyeongbuk
천마아트센터,경북 경산시 대학로 280,,35.8320971,128.7532411,gyeongbuk
달성문화원,대구 달성군 현풍읍 현풍동로 92 달성문화원,,35.6989009,128.4519999,daegu
엑스코 서관 1홀,대구 북구 엑스코로 10 (산격동),,35.9070355,128.6124813,daegu
엑스코 동관,대구 북구 유통단지로 110,,35.9078406,128.61408,daegu
대구문화예술회관,대구 달서구 공원순환로 201,서구,35.8451461,128.5599107,daegu
엑스코 컨벤션홀,대구 북구 엑스코로 10,,35.9071678,128.6130954,daegu
호텔인터불고 대구 컨벤션홀,정보 없음,,,,
대구 엑스코 오디토리움,"대구 북구 유통단지로 87 90, 대구전시컨벤션센터",,35.9077819,128.612721,daegu
경북대학교 대강당,대구 북구 대학로 80,,35.892765,128.6107023,daegu
라이브홀 락왕,대구 중구 명덕로 111,중구,35.8568804,128.5824119,daegu
구미강동문화복지회관 봉두아트홀,경북 구미시 인동가산로 392,,36.0901373,128.4546949,gyeongbuk
아트플러스씨어터,대구 중구 동성로3길 89,중구,35.8693079,128.5981728,daegu
송죽씨어터,대구 중구 교동길 15 송죽빌딩 2F,중구,35.8733159,128.5954656,daegu
문화예술전용극장 CT,대구 중구 중앙대로 394 제일빌딩 B1,중구,35.8683197,128.594002,daegu
여우별아트홀,대구 중구 동성로3길 35 . 4층,중구,35.8669331,128.5972927,daegu
아트벙커,경기 부천시 오정구 삼작로 53 부천아트벙커 B39,부천시,37.5218952,126.7676575,gyeonggi
대백레오문화홀,대구 중구 명덕로 333 대백프라자 5층 대백레오문화홀,중구,35.8559577,128.6064938,daegu
대구오페라하우스,대구 북구 호암로 15 대구오페라하우스,,35.8834653,128.5922332,daegu
대구콘서트하우스,대구 중구 태평로 141 대구콘서트하우스,중구,35.8760591,128.5936974,daegu
스테이지 M,서울 종로구 인사동길 34-1 지하2층 엠스테이지,종로구,37.5738627,126.9856312,seoul
어연히하우스,경기 평택시 청원로 380-38,평택시,37.046606,126.9730894,gyeonggi
포항문화예술회관 소공연장,경북 포항시 남구 희망대로 850 문화예술회관,,36.0097995,129.3653607,gyeongbuk
비원뮤직홀 공연장,대구 서구 달서천로 374 비원뮤직홀,서구,35.8830133,128.5746473,daegu
양산 쌍벽루아트홀,경남 양산시 신기강변로 26,,35.3500216,129.0341248,gyeongnam
울산문화예술회관 소공연장,울산 남구 번영로 200,,35.5428734,129.327019,ulsan
창원 3·15아트홀,정보 없음,,,,
해운대문화회관 해운홀,부산 해운대구 양운로 97,,35.1711936,129.1739028,busan
부산 동래문화회관,부산 동래구 문화로 80 동래문화회관,,35.2119289,129.0905606,busan
진해문화센터,경남 창원시 진해구 천자로 103 진해야외공연장,,35.1427636,128.6907036,gyeongnam
울산중구문화의전당 함월홀,정보 없음,중구,37.5637,126.9975,seoul
경상국립대학교 칠암캠퍼스 본관 2층 대강당,경남 진주시 동진로 33 경상국립대학교 칠암캠퍼스,,35.1810114,128.0939071,gyeongnam
KBS부산홀,부산 수영구 수영로 429 KBS부산방송총국,,35.1451739,129.108575,busan
김해장유문화센터 공연장,경남 김해시 대청로176번길 7 장유도서관,,35.1913769,128.7968832,gyeongnam
칠암도서관 공연장,경남 김해시 활천로285번길 14 칠암문화센터,,35.2443967,128.9104062,gyeongnam
금정문화회관 은빛샘홀,부산 금정구 체육공원로 7 금정문화회관(소공연장),,35.246196,129.0942315,busan
울산문화예술회관 대공연장,울산 남구 번영로 200,,35.5427866,129.3274149,ulsan
HD아트센터 대공연장,울산 동구 명덕로 10 HD아트센터,동구,35.522841,129.4317087,ulsan
부산시민회관,부산 동구 자성로133번길 16 부산시민회관,동구,35.1389639,129.0654511,busan
기장군청 차성아트홀,부산 기장군 기장읍 기장대로 560,,35.2445499,129.2226838,busan
경상남도문화예술회관 대공연장,경남 거제시 장승로 145 거제문화예술회관,,34.8671156,128.7231391,gyeongnam
벡스코,부산 해운대구 APEC로 55,,35.1690789,129.1334425,busan
KBS 창원홀,경남 창원시 성산구 중앙대로 178,,35.228798,128.6851429,gyeongnam
창원 성산아트홀,경남 창원시 성산구 중앙대로 181,,35.229387,128.6831192,gyeongnam
창원 3.15아트센터,경남 창원시 마산회원구 삼호로 135 3.15아트센터,,35.2254105,128.5779867,gyeongnam
거제문화예술회관,경남 거제시 장승로 145 거제문화예술회관,,34.8669399,128.7232609,gyeongnam
영화의전당 하늘연극장,부산 남구 수영로298번길 41 금호빌딩 지하1층,,35.1351432,129.1000311,busan
경남문화예술회관 대공연장,경남 진주시 강남로 215 경남문화예술회관,,35.1870304,128.092021,gyeongnam
유에코(울산전시컨벤션센터),정보 없음,,,,
창원컨벤션센터,경남 창원시 성산구 원이대로 362 창원컨벤션센터,,35.2382008,128.6571599,gyeongnam
김해문화의전당 마루홀,경남 김해시 김해대로 2060 김해문화의전당,,35.2438067,128.8694061,gyeongnam
드림씨어터,부산 남구 전포대로 133,,35.1485546,129.0653848,busan
부산문화회관,부산 남구 유엔평화로76번길 1 부산문화회관,,35.1269634,129.0944004,busan
KBS울산홀,울산 남구 번영로 212 한국방송공사,,35.544746,129.3265748,ulsan
경성대학교 콘서트홀,부산 남구 수영로 309,,35.1377167,129.0982207,busan
금사락,부산 금정구 개좌로 162,,35.2259552,129.1183156,busan
부산 해바라기,부산 남구 용소로13번길 30 대명빌딩 부산 해바라기소극장,,35.1367693,129.1022654,busan
가온아트홀,부산 동구 자성로133번길 10 천일고속빌딩 지하1층,동구,35.1380834,129.0649569,busan
아르디ys아트홀,경남 양산시 물금읍 증산역로 163 재승프라자 3층 301호,,35.3094949,129.0077204,gyeongnam
사랑새아트홀,경남 창원시 성산구 용지로169번길 11-26 3층 사랑새아트홀,,35.2297216,128.6801443,gyeongnam
어댑터씨어터,부산 수영구 광남로 102,,35.1508975,129.1154594,busan
BNK부산은행조은극장,부산 중구 구덕로34번길 4 뉴남포빌딩 3층,중구,35.0982936,129.0322801,busan
통영국제음악당 콘서트홀,경남 통영시 큰발개1길 38,,34.8261975,128.440194,gyeongnam
통영국제음악당 블랙박스,경남 통영시 큰발개1길 38 통영국제음악당,,34.8262026,128.4393398,gyeongnam
첼리스트의 서재,부산 해운대구 송정광어골로 76 4층,,35.1748239,129.1960286,busan
해운대문화회관 고운홀,부산 해운대구 양운로 97 해운대 문화회관,,35.1712093,129.1741316,busan
밀양아리랑아트센터 소공연장,경남 밀양시 밀양대공원로 112,,35.5043359,128.7584718,gyeongnam
F1963 석천홀,부산 수영구 구락로123번길 20,,35.1767555,129.114693,busan
한국소리문화의전당 연지홀,전북 전주시 덕진구 소리로 31 소리문화전당,,35.8560404,127.1379,jeonbuk
덕진예술회관,전북 전주시 덕진구 권삼득로 407,,35.8478618,127.1196089,jeonbuk
전주학생교육문화관 공연장,전북 전주시 덕진구 안덕원로 71,,35.829028,127.1375951,jeonbuk
전북대학교 삼성문화회관,전북 전주시 덕진구 권삼득로 290,,35.8433987,127.1300625,jeonbuk
익산 솜리문화예술회관 중공연장,전북 익산시 선화1로 106,,35.9389776,126.9682118,jeonbuk
정읍 연지아트홀,전북 정읍시 중앙로 73,,35.5703881,126.8490021,jeonbuk
더 뮤지션,전북 전주시 완산구 전주객사3길 35 2층,,35.818705,127.1421903,jeonbuk
한국소리문화의전당 모악당,전북 전주시 덕진구 덕진동1가 산1-1,,35.8560904,127.1385,jeonbuk
한해랑아트홀,전북 전주시 완산구 홍산중앙로 13 돌핀빌딩 3층 한해랑아트홀,,35.8148782,127.1087118,jeonbuk
김영오아트센터,전북 전주시 완산구 홍산북로 23-9 그레이스빌딩 5층,,35.8181293,127.1043019,jeonbuk
한국소리문화의전당 명인홀,전북 전주시 덕진구 소리로 31 소리문화전당,,35.8546706,127.1393274,jeonbuk
빛고을시민문화관,광주 남구 천변좌로338번길 7,,35.1480269,126.9087397,gwangju
광양시문화예술회관 대공연장,전남 광양시 광양읍 향교길 9-30 광양문화예술회관,,34.9799965,127.5875333,jeonnam
광주5.18기념문화센터 민주홀,광주 서구 상무민주로 61,서구,35.1582556,126.8576423,gwangju
광산문화예술회관,광주 광산구 광산로68번길 13,,35.140532,126.7992499,gwangju
GS칼텍스 예울마루,전남 여수시 예울마루로 100,,34.7506153,127.6654125,jeonnam
목포시민문화체육센터 소공연장,전남 목포시 부주로 312,,34.8121917,126.4380624,jeonnam
광주디자인진흥원 이벤트홀,광주 북구 첨단과기로176번길 27 광주디자인진흥원,,35.2238349,126.846575,gwangju
조선대학교 해오름관,"광주 동구 필문대로 308 309, 조선대학교",동구,35.1408027,126.9330053,gwangju
국립아시아문화전당 문화정보원 극장3,광주 동구 문화전당로 38,동구,35.1460589,126.9210322,gwangju
상무지구 기분좋은극장,광주 서구 상무중앙로 90 대교빌딩 7층 (우리은행 상무지점 건물),서구,35.1548588,126.8488892,gwangju
제주대학교 아라뮤즈홀,제주 제주시 제주대학로 102 아라뮤즈홀,,33.4538617,126.5596254,jeju
김정문화회관,제주 서귀포시 김정문화로 36,,33.2510685,126.5086639,jeju
제주 설문대여성문화센터,제주 제주시 선덕로8길 12 설문대여성문화센터,,33.4844528,126.5002259,jeju
제주문예회관,제주 서귀포시 태평로 270,,33.2463055,126.5506931,jeju
애월뮤직팩토리,제주 제주시 애월읍 엄수로 63 1층,,33.4702879,126.3811158,jeju
제주 호은아트센터,제주 제주시 월평9길 2-19,,33.4723411,126.5812632,jeju
보광극장,서울 용산구 장문로19길 4 지하 보광극장,용산구,37.5260984,126.9977626,seoul
스페이스T,서울 마포구 양화로8길 16-4 7층 스페이스T,마포구,37.549931,126.9159811,seoul
삼척문화예술회관 대공연장,강원 삼척시 엑스포로 45,,37.4381821,129.1602791,gangwon
카페 플레이리스트,서울 중랑구 봉우재로2길 3 1층 플레이리스트 카페,중랑구,37.589233,127.0743225,seoul
문화공간 아이원,서울 금천구 시흥대로 167 2층,금천구,37.4488332,126.902392,seoul
더현대서울 6층 ALT.1,서울 영등포구 여의대로 108,영등포구,37.5258242,126.9284413,seoul
반얀트리 서울 오아시스 아이스링크,서울 중구 장충단로 60,중구,37.5506051,127.0029308,seoul
스몹 고양,경기 고양시 덕양구 고양대로 1955 4F,고양시,37.6460425,126.8927294,gyeonggi
스몹 수원,경기 수원시 장안구 수성로 175 스타필드수원 7층,수원시,37.287784,126.9918942,gyeonggi
스몹 하남,경기 하남시 미사대로 750 스타필드 하남 4층,하남시,37.5452907,127.2255609,gyeonggi
참소리축음기＆에디슨과학박물관,정보 없음,,,,
강원 화천군 화천읍,강원 화천군 화천읍,,38.1062,127.7082,gangwon
롯데칠성 강릉공장,강원 강릉시 관솔길 7,,37.7414013,128.8710375,gangwon
빙하미술관,강원 원주시 지정면 구재로 66,,37.3938565,127.7891722,gangwon
춘천 애니메이션박물관,강원 춘천시 서면 박사로 854 애니메이션박물관,,37.8930335,127.6918678,gangwon
더다이브(The Dive),서울 용산구 이태원로27가길 37 지하1층,용산구,37.5348381,126.9930717,seoul
통나무래프팅,강원 영월군 영월읍 동강로 100,,37.1916846,128.5018026,gangwon
한마음래프팅,강원 영월군 영월읍 동강로 486,,37.2172005,128.522895,gangwon
스카이랜드,충북 단양군 단양읍 수변로 65 1층,,36.9812481,128.3706213,chungbuk
패러명가,충북 단양군 가곡면 두산길 262 2호,,37.0023032,128.4006455,chungbuk
청주 와우주,정보 없음,,,,
잭슨파이브 키즈카페 충주점,"충북 충주시 호암토성2로 7 삼성프라자 5, 6층",,36.9557036,127.934891,chungbuk
단양투어패스,정보 없음,,,,
오창온천 로하스파,충북 청주시 청원구 오창읍 중심상업로 39 오창온천,,36.7142263,127.429,chungbuk
제천 하늘뜨레 서울캠핑장,충북 제천시 송학면 송학주천로19길 5 송한분교,,37.2209589,128.23672,chungbuk
쿵스 게임랜드,충북 청주시 상당구 성안로 19-2 5층 6층,,36.6349571,127.4895375,chungbuk
니리므의상실,충남 공주시 백미고을길 5-7,,36.4578,127.1219,chungnam
아미미술관,충남 당진시 순성면 남부로 753-4,,36.8615805,126.6802745,chungnam
아름다운정원 화수목,충남 천안시 동남구 목천읍 교천지산길 175,,36.783976,127.1937121,chungnam
꽃지해안공원 및 안면도 수목원,충남 태안군 안면읍 승언리 산29-122,,36.4980364,126.3379828,chungnam
오마이갤러리,충남 태안군 안면읍 안면대로 3171-6 오마이갤러리,,36.4986991,126.357947,chungnam
뉴하이랜드 사우나,"대전 서구 도산로314번길 19 엘케이 빌딩 3, 4층",서구,36.3333827,127.3887778,daejeon
대전 엑스포 아쿠아리움,대전 유성구 엑스포로 1 대전 신세계 Art&Science 지하 1층,,36.3751186,127.3806058,daejeon
오월드,대전 중구 사정공원로 70,중구,36.2888608,127.3979539,daejeon
대천서바이벌게임,충남 보령시 새마을1길 4 지하1층(바다로마트지하),,36.3073013,126.5196447,chungnam
국립해양생물자원관,충남 서천군 장항읍 장산로101번길 75,,36.0181478,126.6702228,chungnam
까블랑,충남 아산시 시민로 129-3,,36.7624033,126.992095,chungnam
