Original,TranslationFormula
아기돼지삼형제: 늑대숲 또옹돼지 원정대 [광명],"=GOOGLETRANSLATE(A266, ""ko"", ""en"")"
"이자람 판소리: 눈, 눈, 눈 [고양]","=GOOGLETRANSLATE(A267, ""ko"", ""en"")"
"1층석 50,000원
2층석 40,000원","=GOOGLETRANSLATE(A268, ""ko"", ""en"")"
이혼고백서,"=GOOGLETRANSLATE(A269, ""ko"", ""en"")"
여행자극장,"=GOOGLETRANSLATE(A270, ""ko"", ""en"")"
서울특별시 성북구 성북로5길 9-3 (성북동1가),"=GOOGLETRANSLATE(A271, ""ko"", ""en"")"
꼬마버스 타요: 소원을 들어주는 요술 지팡이 대소동 [서울 강동],"=GOOGLETRANSLATE(A272, ""ko"", ""en"")"
인어공주 [목포],"=GOOGLETRANSLATE(A273, ""ko"", ""en"")"
알라딘과 요술램프 [목포],"=GOOGLETRANSLATE(A274, ""ko"", ""en"")"
"사전예약 10,000원
전석 30,000원","=GOOGLETRANSLATE(A275, ""ko"", ""en"")"
99%천재일기 (99퍼센트 천재일기),"=GOOGLETRANSLATE(A276, ""ko"", ""en"")"
앙상블 헤어츠와 함께하는 동화 쏙! 클래식 - 피노키오 (3월),"=GOOGLETRANSLATE(A277, ""ko"", ""en"")"
아기돼지 삼형제 [안산 단원],"=GOOGLETRANSLATE(A278, ""ko"", ""en"")"
난쟁이들 [군포],"=GOOGLETRANSLATE(A279, ""ko"", ""en"")"
"안애순 컴퍼니, 춤이 말하다: 문소리 x 리아킴 [고양]","=GOOGLETRANSLATE(A280, ""ko"", ""en"")"
난타 [당진],"=GOOGLETRANSLATE(A281, ""ko"", ""en"")"
천방지축 빼꼼의 동화여행 [부천],"=GOOGLETRANSLATE(A282, ""ko"", ""en"")"
백건우와 슈베르트 [안성],"=GOOGLETRANSLATE(A283, ""ko"", ""en"")"
"R석 50,000원
S석 40,000원
A석 30,000원
학생석 10,000원","=GOOGLETRANSLATE(A284, ""ko"", ""en"")"
"R석 60,000원
OP석 50,000원
S석 50,000원
A석 30,000원","=GOOGLETRANSLATE(A285, ""ko"", ""en"")"
지브리를 품은 클래식: 초록이 아름다운 오후,"=GOOGLETRANSLATE(A286, ""ko"", ""en"")"
조희창의 토요 클래식 살롱 Ⅱ. 봄날의 스윙 [경주],"=GOOGLETRANSLATE(A287, ""ko"", ""en"")"
경주예술의전당 소공연장(원화홀),"=GOOGLETRANSLATE(A288, ""ko"", ""en"")"
반짝반짝 빛나는 마술사의 방 [하남],"=GOOGLETRANSLATE(A289, ""ko"", ""en"")"
하남문화예술회관 아랑홀(소극장),"=GOOGLETRANSLATE(A290, ""ko"", ""en"")"
등등곡 [고양],"=GOOGLETRANSLATE(A291, ""ko"", ""en"")"
"불꽃처럼 뜨거웠던 청춘의 기억을 깨우는 단 하나의 무대, 콘서트누리 홍서범 [김해]","=GOOGLETRANSLATE(A292, ""ko"", ""en"")"
"저녁의음악회, 고귀한 음색으로 완성되는 성악의 정수 테너 김세일의 시인의 사랑 [김해]","=GOOGLETRANSLATE(A293, ""ko"", ""en"")"
"저녁의음악회, 바이올리니스트 김재영 X 콜레기움 무지쿰 서울: 바흐 [김해] (4월)","=GOOGLETRANSLATE(A294, ""ko"", ""en"")"
불편한 편의점 [김해],"=GOOGLETRANSLATE(A295, ""ko"", ""en"")"
이상웅 단독콘서트: 입춘대길,"=GOOGLETRANSLATE(A296, ""ko"", ""en"")"
"ACI 키즈 콘서트, 클랩 그림책 콘서트 Ⅴ. 겨울이 지나고 남는 것은?","=GOOGLETRANSLATE(A297, ""ko"", ""en"")"
"ACI 키즈 콘서트: 클랩 그림책 콘서트 Ⅱ. 호랑이와 한 판, 어때?","=GOOGLETRANSLATE(A298, ""ko"", ""en"")"
노한솔 피아노 리사이틀: H moll Sonata - A Personal Key,"=GOOGLETRANSLATE(A299, ""ko"", ""en"")"
"영화의전당 BCC 시네라이브, 11시 영화음악콘서트: 합창으로 듣는 영화음악 [부산] (11월)","=GOOGLETRANSLATE(A300, ""ko"", ""en"")"
현역가왕3 전국투어 콘서트,"=GOOGLETRANSLATE(A301, ""ko"", ""en"")"
부산광역시 수영구 수영로 429 (남천동 63) KBS부산방송총국,"=GOOGLETRANSLATE(A302, ""ko"", ""en"")"
소프라노 서유미 독창회,"=GOOGLETRANSLATE(A303, ""ko"", ""en"")"
"영화의전당 BCC 시네라이브, 11시 영화음악콘서트: 한국을 대표하는 영화음악작곡가 이명로 [부산] (10월)","=GOOGLETRANSLATE(A304, ""ko"", ""en"")"
"영화의전당 BCC 시네라이브, 11시 영화음악콘서트: 컨템포러리 필름뮤직 [부산] (9월)","=GOOGLETRANSLATE(A305, ""ko"", ""en"")"
"어린이 도담도담누리 시리즈, 어디로 가야 하지? [김해]","=GOOGLETRANSLATE(A306, ""ko"", ""en"")"
"영화의전당 BCC 시네라이브, 11시 영화음악콘서트: 재즈를 담은 영화음악 [부산] (8월)","=GOOGLETRANSLATE(A307, ""ko"", ""en"")"
"저녁의음악회, 마스터즈 온 첼로 [김해] (12월)","=GOOGLETRANSLATE(A308, ""ko"", ""en"")"
"저녁의음악회, 박지윤 바이올린 리사이틀 [김해] (10월)","=GOOGLETRANSLATE(A309, ""ko"", ""en"")"
"영화의전당 BCC 시네라이브, 11시 영화음악콘서트: 사카모토 류이치의 인생은 짧고, 예술은 길다 [부산] (7월)","=GOOGLETRANSLATE(A310, ""ko"", ""en"")"
오지게 재밌는 가시나들 [김해],"=GOOGLETRANSLATE(A311, ""ko"", ""en"")"
"영화의전당 BCC 시네라이브, 11시 영화음악콘서트: Film In France [부산] (5월)","=GOOGLETRANSLATE(A312, ""ko"", ""en"")"
"영화의전당 BCC 시네라이브, 11시 영화음악콘서트: 국악으로 들려주는 지브리 영화음악 OST [부산] (4월)","=GOOGLETRANSLATE(A313, ""ko"", ""en"")"
"ACI 키즈 콘서트, 클랩 그림책 콘서트 Ⅳ. 정말 으스스할까?","=GOOGLETRANSLATE(A314, ""ko"", ""en"")"
"ACI 키즈 콘서트, 클랩 그림책 콘서트 Ⅰ. 가족과 함께 떠나볼까?","=GOOGLETRANSLATE(A315, ""ko"", ""en"")"
"R석 20,000원
S석 15,000원","=GOOGLETRANSLATE(A316, ""ko"", ""en"")"
어버이날 기념 주현미 孝 콘서트 [거제],"=GOOGLETRANSLATE(A317, ""ko"", ""en"")"
거제문화예술회관 대극장,"=GOOGLETRANSLATE(A318, ""ko"", ""en"")"
"R석 77,000원
S석 66,000원
A석 44,000원","=GOOGLETRANSLATE(A319, ""ko"", ""en"")"
어린이날 맞이 디즈니 & 지브리 & 블록버스터 FESTA,"=GOOGLETRANSLATE(A320, ""ko"", ""en"")"
"R석 120,000원
S석 100,000원
A석 80,000원
B석 70,000원","=GOOGLETRANSLATE(A321, ""ko"", ""en"")"
"제84회 을숙도 예술공감, 문학속에 흐르는 클래식 시리즈 2. 마지막 칸타타","=GOOGLETRANSLATE(A322, ""ko"", ""en"")"
을숙도문화회관 소공연장,"=GOOGLETRANSLATE(A323, ""ko"", ""en"")"
현역가왕3 전국투어 콘서트 [원주],"=GOOGLETRANSLATE(A324, ""ko"", ""en"")"
댄싱공연장,"=GOOGLETRANSLATE(A325, ""ko"", ""en"")"
강원도 원주시 단구로 170 (명륜동),"=GOOGLETRANSLATE(A326, ""ko"", ""en"")"
교보 노블리에 포유콘서트: 상상이 음악이 되는 순간,"=GOOGLETRANSLATE(A327, ""ko"", ""en"")"
Game Changer Vol.2,"=GOOGLETRANSLATE(A328, ""ko"", ""en"")"
일러스타스테이지,"=GOOGLETRANSLATE(A329, ""ko"", ""en"")"
서울특별시 서대문구 연세로 13 (창천동),"=GOOGLETRANSLATE(A330, ""ko"", ""en"")"
매직키즈 서커스쇼 [인천 남동],"=GOOGLETRANSLATE(A331, ""ko"", ""en"")"
"커피콘서트 Ⅱ. 앰비규어스댄스컴퍼니, 바디콘서트","=GOOGLETRANSLATE(A332, ""ko"", ""en"")"
SHIN SEUNG HUN LIMITED EDITION,"=GOOGLETRANSLATE(A333, ""ko"", ""en"")"
"R석 176,000원
S석 154,000원","=GOOGLETRANSLATE(A334, ""ko"", ""en"")"
최현우 19+Ⅰ [의정부],"=GOOGLETRANSLATE(A335, ""ko"", ""en"")"
론 브랜튼 솔로 피아노 콘서트: 피아노로 쓰는 시,"=GOOGLETRANSLATE(A336, ""ko"", ""en"")"
"R석 55,000원
S석 44,000원
A석 33,000원","=GOOGLETRANSLATE(A337, ""ko"", ""en"")"
백제대향로관 개관 공연 시리즈 Ⅳ. 사랑해 엄마 [부여],"=GOOGLETRANSLATE(A338, ""ko"", ""en"")"
국립부여박물관 사비마루,"=GOOGLETRANSLATE(A339, ""ko"", ""en"")"
충남 부여군 부여읍 금성로 5,"=GOOGLETRANSLATE(A340, ""ko"", ""en"")"
프린세스 캐치! 티니핑 [용인],"=GOOGLETRANSLATE(A341, ""ko"", ""en"")"
"추억의 낭만 콘서트: 그 시절, 플레이리스트 [울주]","=GOOGLETRANSLATE(A342, ""ko"", ""en"")"
에그박사: 해적 보물섬의 비밀 [서울 (앵콜) ],"=GOOGLETRANSLATE(A343, ""ko"", ""en"")"
올림픽공원 우리금융아트홀(역도경기장),"=GOOGLETRANSLATE(A344, ""ko"", ""en"")"
조항조 전국투어 콘서트: 생각 [이천],"=GOOGLETRANSLATE(A345, ""ko"", ""en"")"
이천아트홀 대공연장,"=GOOGLETRANSLATE(A346, ""ko"", ""en"")"
제195회 코리안챔버오케스트라 정기연주회: 소피아 구바이둘리나 메모리얼 콘서트,"=GOOGLETRANSLATE(A347, ""ko"", ""en"")"
"R석 90,000원
S석 70,000원
A석 40,000원
B석 30,000원","=GOOGLETRANSLATE(A348, ""ko"", ""en"")"
꼬마박사 장영실 [대학로],"=GOOGLETRANSLATE(A349, ""ko"", ""en"")"
커다란 방귀,"=GOOGLETRANSLATE(A350, ""ko"", ""en"")"
무지개 물고기 [김포],"=GOOGLETRANSLATE(A351, ""ko"", ""en"")"
제53회 한국리스트협회 정기연주회,"=GOOGLETRANSLATE(A352, ""ko"", ""en"")"
피아니스트 남희정의 슈베르트 소나타 리사이틀,"=GOOGLETRANSLATE(A353, ""ko"", ""en"")"
폼파돌스 (PompadollS) 라이브 [서울 (앵콜) ],"=GOOGLETRANSLATE(A354, ""ko"", ""en"")"
뉴욕의 영혼을 연주하다,"=GOOGLETRANSLATE(A355, ""ko"", ""en"")"
"R석 100,000원
S석 80,000원
A석 60,000원
B석 40,000원
시야방해R 50,000원
시야방해S 40,000원
시야방해A 30,000원
시야방해B 20,000원","=GOOGLETRANSLATE(A356, ""ko"", ""en"")"
오즈의 마법사 [수원],"=GOOGLETRANSLATE(A357, ""ko"", ""en"")"
숀 LAST PAGE Band Set 서울 단독 공연,"=GOOGLETRANSLATE(A358, ""ko"", ""en"")"
틀려도 괜찮아 [서울 마포],"=GOOGLETRANSLATE(A359, ""ko"", ""en"")"
김유빈 & 디토오케스트라: 디어 아마데우스 [화성],"=GOOGLETRANSLATE(A360, ""ko"", ""en"")"
화성아트홀,"=GOOGLETRANSLATE(A361, ""ko"", ""en"")"
경기도 화성시 태안로 145 (병점동),"=GOOGLETRANSLATE(A362, ""ko"", ""en"")"
pH-1 Concert: HOUSE PARTY,"=GOOGLETRANSLATE(A363, ""ko"", ""en"")"
"VIP석(스탠딩) 154,000원
R석(스탠딩) 121,000원
R석(지정석) 121,000원","=GOOGLETRANSLATE(A364, ""ko"", ""en"")"
제22회 서울YMCA 고양국제여성합창단 정기연주회,"=GOOGLETRANSLATE(A365, ""ko"", ""en"")"
"부산발레시즌, Dear. Ballerina (디어 발레리나)","=GOOGLETRANSLATE(A366, ""ko"", ""en"")"
오리지널 과학마술콘서트 시즌2 [포항],"=GOOGLETRANSLATE(A367, ""ko"", ""en"")"
marasy Piano Live Asia Tour 연주회,"=GOOGLETRANSLATE(A368, ""ko"", ""en"")"
광림아트센터 장천홀,"=GOOGLETRANSLATE(A369, ""ko"", ""en"")"
서울 강남구 압구정로22길 21,"=GOOGLETRANSLATE(A370, ""ko"", ""en"")"
"VIP석 143,000원
R석 110,000원
S석 88,000원
A석 66,000원
시야제한석 44,000원","=GOOGLETRANSLATE(A371, ""ko"", ""en"")"
"문화의날 렉처콘서트, 바이올리니스트 탁보늬 [화성]","=GOOGLETRANSLATE(A372, ""ko"", ""en"")"
반석아트홀,"=GOOGLETRANSLATE(A373, ""ko"", ""en"")"
경기도 화성시 노작로 134 (반송동),"=GOOGLETRANSLATE(A374, ""ko"", ""en"")"
이솔로몬 콘서트: 만발하던 파란 봄,"=GOOGLETRANSLATE(A375, ""ko"", ""en"")"
노인의 꿈 [화성],"=GOOGLETRANSLATE(A376, ""ko"", ""en"")"
구름아 가지마 [김포],"=GOOGLETRANSLATE(A377, ""ko"", ""en"")"
YEOONE CONCERT: ALL IN YEOONE,"=GOOGLETRANSLATE(A378, ""ko"", ""en"")"
GB성암아트홀,"=GOOGLETRANSLATE(A379, ""ko"", ""en"")"
서울특별시 강남구 선릉로111길 6 (논현동),"=GOOGLETRANSLATE(A380, ""ko"", ""en"")"
"VIP석 153,000원
GENERAL석 121,000원","=GOOGLETRANSLATE(A381, ""ko"", ""en"")"
"제2회 조아클래스 정기연주회: 봄, Voice Palette: 목소리로 그리는 색채","=GOOGLETRANSLATE(A382, ""ko"", ""en"")"
한국페스티발앙상블 40주년: 세상에서 가장 편한 음악 [여수],"=GOOGLETRANSLATE(A383, ""ko"", ""en"")"
"R석 50,000원
S석 30,000원
학생 10,000원","=GOOGLETRANSLATE(A384, ""ko"", ""en"")"
아기돼지 삼형제 [양주],"=GOOGLETRANSLATE(A385, ""ko"", ""en"")"
신데렐라 [서울 양천],"=GOOGLETRANSLATE(A386, ""ko"", ""en"")"
"현장판매 60,000원
사전예약 50,000원","=GOOGLETRANSLATE(A387, ""ko"", ""en"")"
신데렐라 [김포],"=GOOGLETRANSLATE(A388, ""ko"", ""en"")"
꿈의 아리아 Aria of Dream [화성],"=GOOGLETRANSLATE(A389, ""ko"", ""en"")"
겨울왕국: 겨울이야기 [의정부],"=GOOGLETRANSLATE(A390, ""ko"", ""en"")"
신한대학교 벧엘관 대강당,"=GOOGLETRANSLATE(A391, ""ko"", ""en"")"
경기 의정부시 호암로 95,"=GOOGLETRANSLATE(A392, ""ko"", ""en"")"
꼬마박사 장영실 [군산],"=GOOGLETRANSLATE(A393, ""ko"", ""en"")"
군산어린이공연장,"=GOOGLETRANSLATE(A394, ""ko"", ""en"")"
전라북도 군산시 대학로 330 (나운동),"=GOOGLETRANSLATE(A395, ""ko"", ""en"")"
"S석 30,000원
휠체어석 15,000원","=GOOGLETRANSLATE(A396, ""ko"", ""en"")"
걸프렌드,"=GOOGLETRANSLATE(A397, ""ko"", ""en"")"
팡팡매직쇼 [양주],"=GOOGLETRANSLATE(A398, ""ko"", ""en"")"
"사전예약 9,900원","=GOOGLETRANSLATE(A399, ""ko"", ""en"")"
나의 보통의 하루,"=GOOGLETRANSLATE(A400, ""ko"", ""en"")"
"엄마까투리: 유치원도, 도시도 처음이야 [익산]","=GOOGLETRANSLATE(A401, ""ko"", ""en"")"
"문래재즈IN 기획 재즈콘서트, 연중스페셜: 임미정 & 박윤우 듀오 콘서트","=GOOGLETRANSLATE(A402, ""ko"", ""en"")"
"현장판매 35,000원
사전예약 30,000원","=GOOGLETRANSLATE(A403, ""ko"", ""en"")"
"11시 브런치 콘서트, 다뉴브의 추억","=GOOGLETRANSLATE(A404, ""ko"", ""en"")"
금정문화회관 소공연장(은빛샘홀),"=GOOGLETRANSLATE(A405, ""ko"", ""en"")"
충남 천안시 서북구 불당5길 25,"=GOOGLETRANSLATE(A406, ""ko"", ""en"")"
어린이 마술쇼 [부천],"=GOOGLETRANSLATE(A407, ""ko"", ""en"")"
오정아트홀,"=GOOGLETRANSLATE(A408, ""ko"", ""en"")"
경기도 부천시 성오로 172 (오정동),"=GOOGLETRANSLATE(A409, ""ko"", ""en"")"
"한밤의 공연 산책 Ⅳ, 포스트맨+서커스클래식","=GOOGLETRANSLATE(A410, ""ko"", ""en"")"
"한밤의 공연 산책 Ⅲ, 낭만유랑극단","=GOOGLETRANSLATE(A411, ""ko"", ""en"")"
할머니의 여름휴가 [김해],"=GOOGLETRANSLATE(A412, ""ko"", ""en"")"
황문희 피아노 독주회,"=GOOGLETRANSLATE(A413, ""ko"", ""en"")"
남창전집,"=GOOGLETRANSLATE(A414, ""ko"", ""en"")"
제302회 수원시립교향악단 정기연주회 [수원],"=GOOGLETRANSLATE(A415, ""ko"", ""en"")"
"리케이댄스, 샤마 [대학로]","=GOOGLETRANSLATE(A416, ""ko"", ""en"")"
우리가 사랑한 한국영화 OST 콘서트 [부천],"=GOOGLETRANSLATE(A417, ""ko"", ""en"")"
"온: 콘서트, 염신혜 이철훈 Duo: 봄소풍","=GOOGLETRANSLATE(A418, ""ko"", ""en"")"
"꾸러기음악회, 음악동물원","=GOOGLETRANSLATE(A419, ""ko"", ""en"")"
신데렐라 [목포],"=GOOGLETRANSLATE(A420, ""ko"", ""en"")"
페퍼톤스 어쿠스틱 라이브: 안락,"=GOOGLETRANSLATE(A421, ""ko"", ""en"")"
이화여자대학교 영산극장,"=GOOGLETRANSLATE(A422, ""ko"", ""en"")"
"국립무용단, 몽유도원무","=GOOGLETRANSLATE(A423, ""ko"", ""en"")"
"하슬라 in 서울, 추일서정 (秋日抒情) : 김광균","=GOOGLETRANSLATE(A424, ""ko"", ""en"")"
"VIP석 100,000원
R석 50,000원
S석 30,000원
A석 10,000원","=GOOGLETRANSLATE(A425, ""ko"", ""en"")"
뮤지컬 배우 이승현 콘서트: SHank you for the music,"=GOOGLETRANSLATE(A426, ""ko"", ""en"")"
스크루테이프의 편지 [대학로],"=GOOGLETRANSLATE(A427, ""ko"", ""en"")"
미르하이의 찢어진 동화책 [군포],"=GOOGLETRANSLATE(A428, ""ko"", ""en"")"
꼬리별,"=GOOGLETRANSLATE(A429, ""ko"", ""en"")"
"R석 15,000원
S석 10,000원
A석 5,000원","=GOOGLETRANSLATE(A430, ""ko"", ""en"")"
인어공주 [안산],"=GOOGLETRANSLATE(A431, ""ko"", ""en"")"
안녕하신가영 단독콘서트: 마음으로 스탠딩,"=GOOGLETRANSLATE(A432, ""ko"", ""en"")"
아기돼지 삼형제 [충주],"=GOOGLETRANSLATE(A433, ""ko"", ""en"")"
호암예술관,"=GOOGLETRANSLATE(A434, ""ko"", ""en"")"
충청북도 충주시 중원대로 3306 (호암동),"=GOOGLETRANSLATE(A435, ""ko"", ""en"")"
"전석 35,000원
사전예약 9,900원","=GOOGLETRANSLATE(A436, ""ko"", ""en"")"
"창작산실, 모므로살롱: 성인물","=GOOGLETRANSLATE(A437, ""ko"", ""en"")"
아쿠아쇼: 바닷 속 버블왕국,"=GOOGLETRANSLATE(A438, ""ko"", ""en"")"
미녀와 야수 [안산],"=GOOGLETRANSLATE(A439, ""ko"", ""en"")"
리턴 [대학로],"=GOOGLETRANSLATE(A440, ""ko"", ""en"")"
시윤아트홀 (B1),"=GOOGLETRANSLATE(A441, ""ko"", ""en"")"
로보카폴리 오케스트라: 브룸스타운의 악기 구조대! [서울 강남],"=GOOGLETRANSLATE(A442, ""ko"", ""en"")"
예림당아트홀,"=GOOGLETRANSLATE(A443, ""ko"", ""en"")"
서울특별시 강남구 언주로 337 (역삼동),"=GOOGLETRANSLATE(A444, ""ko"", ""en"")"
라푼젤 [과천],"=GOOGLETRANSLATE(A445, ""ko"", ""en"")"
국립과천과학관 어울림홀,"=GOOGLETRANSLATE(A446, ""ko"", ""en"")"
경기 과천시 상하벌로 110,"=GOOGLETRANSLATE(A447, ""ko"", ""en"")"
피노키오 [목포],"=GOOGLETRANSLATE(A448, ""ko"", ""en"")"
"멜로우TV: Run it up, 팀 나빠 [부천]","=GOOGLETRANSLATE(A449, ""ko"", ""en"")"
복사골문화센터 아트홀,"=GOOGLETRANSLATE(A450, ""ko"", ""en"")"
경기 부천시 원미구 장말로 107,"=GOOGLETRANSLATE(A451, ""ko"", ""en"")"
나는 코다입니다 [김해],"=GOOGLETRANSLATE(A452, ""ko"", ""en"")"
"R석 30,000원
S석 20,000원
시야방해(1층) 20,000원
시야방해(2층) 10,000원","=GOOGLETRANSLATE(A453, ""ko"", ""en"")"
랑랑 피아노 리사이틀,"=GOOGLETRANSLATE(A454, ""ko"", ""en"")"
"R석 220,000원
S석 180,000원
A석 150,000원
B석 120,000원
C석 80,000원","=GOOGLETRANSLATE(A455, ""ko"", ""en"")"
"ASAC 클래식 봄 음악회: 사월, 다시 피다 [안산]","=GOOGLETRANSLATE(A456, ""ko"", ""en"")"
"R석 60,000원
S석 50,000원
A석 40,000원
B석 30,000원","=GOOGLETRANSLATE(A457, ""ko"", ""en"")"
누가 내 머리에 똥 쌌어? [수원],"=GOOGLETRANSLATE(A458, ""ko"", ""en"")"
"SPOT THE GIG by Wanderloch, I Don't Like Mondays","=GOOGLETRANSLATE(A459, ""ko"", ""en"")"
"VIP석 88,000원
GA석 66,000원","=GOOGLETRANSLATE(A460, ""ko"", ""en"")"
SEVENTEEN WORLD TOUR: NEW_ (앵콜),"=GOOGLETRANSLATE(A461, ""ko"", ""en"")"
인천아시아드주경기장,"=GOOGLETRANSLATE(A462, ""ko"", ""en"")"
인천광역시 서구 봉수대로 806 (연희동),"=GOOGLETRANSLATE(A463, ""ko"", ""en"")"
"VIP석 198,000원
R석 154,000원
S석 132,000원","=GOOGLETRANSLATE(A464, ""ko"", ""en"")"
"SPOT THE GIG, Phoebe Rings","=GOOGLETRANSLATE(A465, ""ko"", ""en"")"
"안애순 컴퍼니, 춤이 말하다: 문소리 X 리아킴 [서울 강동]","=GOOGLETRANSLATE(A466, ""ko"", ""en"")"
푸른 사자 와니니 [서울 마포],"=GOOGLETRANSLATE(A467, ""ko"", ""en"")"
김현철의 클래식당 [평택],"=GOOGLETRANSLATE(A468, ""ko"", ""en"")"
알파블록스 [하남],"=GOOGLETRANSLATE(A469, ""ko"", ""en"")"
"임현정의 베토벤 소나타 시리즈1, 영웅","=GOOGLETRANSLATE(A470, ""ko"", ""en"")"
"R석 150,000원
S석 120,000원
A석 90,000원","=GOOGLETRANSLATE(A471, ""ko"", ""en"")"
"케이 김경은 피아노 리사이틀, 베토벤 피아노 소나타 전곡 시리즈 Ⅳ: The Path to Silence","=GOOGLETRANSLATE(A472, ""ko"", ""en"")"
"평택아트센터 기획공연, 앰비규어스댄스컴퍼니, 더 벨트 [평택]","=GOOGLETRANSLATE(A473, ""ko"", ""en"")"
평택아트센터 소공연장,"=GOOGLETRANSLATE(A474, ""ko"", ""en"")"
한글용사 아이야 새로운 이야기: 달라도 친구야! [오산],"=GOOGLETRANSLATE(A475, ""ko"", ""en"")"
"VIP석 70,000원
R석 40,000원","=GOOGLETRANSLATE(A476, ""ko"", ""en"")"
오리지널 어린이 CAT [성남],"=GOOGLETRANSLATE(A477, ""ko"", ""en"")"
"평택아트센터 기획공연, 얍 판 츠베덴 & 서울시립교향악단, Mozart & Tchaikovsky [평택]","=GOOGLETRANSLATE(A478, ""ko"", ""en"")"
"R석 80,000원
S석 60,000원
A석 30,000원
BL석 10,000원","=GOOGLETRANSLATE(A479, ""ko"", ""en"")"
아기돼지 삼형제 [수원],"=GOOGLETRANSLATE(A480, ""ko"", ""en"")"
"슈퍼디바 적우 콘서트: 보고싶다, 서울","=GOOGLETRANSLATE(A481, ""ko"", ""en"")"
"국립합창단, 클래식 세레나데 [제천]","=GOOGLETRANSLATE(A482, ""ko"", ""en"")"
한글용사 아이야 새로운 이야기: 달라도 친구야! [화성],"=GOOGLETRANSLATE(A483, ""ko"", ""en"")"
백설공주 [김해],"=GOOGLETRANSLATE(A484, ""ko"", ""en"")"
김해 장유문화센터 공연장,"=GOOGLETRANSLATE(A485, ""ko"", ""en"")"
"1층석 35,000원","=GOOGLETRANSLATE(A486, ""ko"", ""en"")"
덩따쿵 구조대: 뜨거워 지구 [서울 광진],"=GOOGLETRANSLATE(A487, ""ko"", ""en"")"
광진어린이공연장,"=GOOGLETRANSLATE(A488, ""ko"", ""en"")"
서울특별시 광진구 능동로 400(중곡동),"=GOOGLETRANSLATE(A489, ""ko"", ""en"")"
백설공주 [거제],"=GOOGLETRANSLATE(A490, ""ko"", ""en"")"
이상한 나라의 앨리스 [인천 서구],"=GOOGLETRANSLATE(A491, ""ko"", ""en"")"
피터팬 [인천 서구],"=GOOGLETRANSLATE(A492, ""ko"", ""en"")"
"1층석 70,000원
2층석 50,000원","=GOOGLETRANSLATE(A493, ""ko"", ""en"")"
미녀와 야수 [고양],"=GOOGLETRANSLATE(A494, ""ko"", ""en"")"
"낭만주의 거장, 차이코프스키","=GOOGLETRANSLATE(A495, ""ko"", ""en"")"
"R석 120,000원
S석 90,000원
A석 60,000원
B석 40,000원","=GOOGLETRANSLATE(A496, ""ko"", ""en"")"
어린이 서커스 쇼 [군산],"=GOOGLETRANSLATE(A497, ""ko"", ""en"")"
"스탠딩 77,000원","=GOOGLETRANSLATE(A498, ""ko"", ""en"")"
박상민 LOVE 콘서트 [전주],"=GOOGLETRANSLATE(A499, ""ko"", ""en"")"
빨간 모자와 늑대 [진주],"=GOOGLETRANSLATE(A500, ""ko"", ""en"")"
DKB FAN-CON: BLACK OUT,"=GOOGLETRANSLATE(A501, ""ko"", ""en"")"
우리 아빠가 최고야 [구리],"=GOOGLETRANSLATE(A502, ""ko"", ""en"")"
구리아트홀 유채꽃소극장,"=GOOGLETRANSLATE(A503, ""ko"", ""en"")"
"주말 관람권 29,000원
평일 관람권 25,000원","=GOOGLETRANSLATE(A504, ""ko"", ""en"")"
라푼젤 [구리],"=GOOGLETRANSLATE(A505, ""ko"", ""en"")"
레이 첸 바이올린 리사이틀,"=GOOGLETRANSLATE(A506, ""ko"", ""en"")"
"S석 140,000원
S석 120,000원
A석 100,000원
시야방해R 98,000원
시야방해S 84,000원
B석 80,000원
시야방해A 70,000원","=GOOGLETRANSLATE(A507, ""ko"", ""en"")"
더: 매직서커스 [고양],"=GOOGLETRANSLATE(A508, ""ko"", ""en"")"
안네 프랑크,"=GOOGLETRANSLATE(A509, ""ko"", ""en"")"
창단10주년 성신 피아노 소사이어티 기념 연주회,"=GOOGLETRANSLATE(A510, ""ko"", ""en"")"
윤기훈 귀국 피아노 독주회,"=GOOGLETRANSLATE(A511, ""ko"", ""en"")"
"A석 60,000원
B석 50,000원","=GOOGLETRANSLATE(A512, ""ko"", ""en"")"
"살롱콘서트 휴, 추다혜차지스","=GOOGLETRANSLATE(A513, ""ko"", ""en"")"
인천문화예술회관 복합문화공간,"=GOOGLETRANSLATE(A514, ""ko"", ""en"")"
"살롱콘서트 휴, 주혜린","=GOOGLETRANSLATE(A515, ""ko"", ""en"")"
디즈니 인 콘서트: Beyond the Magic,"=GOOGLETRANSLATE(A516, ""ko"", ""en"")"
백건우 피아노 리사이틀 [당진],"=GOOGLETRANSLATE(A517, ""ko"", ""en"")"
"당진Arte 11, 이금희의 더불어 살며 헤아리며 Ⅱ. 인간관계 (4월)","=GOOGLETRANSLATE(A518, ""ko"", ""en"")"
에릭 루 피아노 리사이틀,"=GOOGLETRANSLATE(A519, ""ko"", ""en"")"
"R석 100,000원
시야방해R 80,000원
S석 80,000원
시야방해S 64,000원
A석 60,000원
시야방해A 48,000원
B석 40,000원
시야방해B 32,000원","=GOOGLETRANSLATE(A520, ""ko"", ""en"")"
"ACC 브런치콘서트 플러스, 김영하 작가의 음악 (4월)","=GOOGLETRANSLATE(A521, ""ko"", ""en"")"
"살롱콘서트 휴, 서울전자음악단","=GOOGLETRANSLATE(A522, ""ko"", ""en"")"
