Original,TranslationFormula
충남 천안시 동남구 옛시청길 29,"=GOOGLETRANSLATE(A296, ""ko"", ""en"")"
한강갑문크루즈 with 런치 (아라김포여객터미널 출발),"=GOOGLETRANSLATE(A297, ""ko"", ""en"")"
"29,000원","=GOOGLETRANSLATE(A298, ""ko"", ""en"")"
엔포드 호텔 어반오아시스 수영장 티켓 특가,"=GOOGLETRANSLATE(A299, ""ko"", ""en"")"
엔포드 호텔,"=GOOGLETRANSLATE(A300, ""ko"", ""en"")"
충북 청주시 청원구 충청대로 114 엔포드호텔,"=GOOGLETRANSLATE(A301, ""ko"", ""en"")"
공룡월드 종일 이용권,"=GOOGLETRANSLATE(A302, ""ko"", ""en"")"
인천 공룡월드,"=GOOGLETRANSLATE(A303, ""ko"", ""en"")"
인천 연수구 첨단대로 104,"=GOOGLETRANSLATE(A304, ""ko"", ""en"")"
퍼스트빌리지 공룡월드,"=GOOGLETRANSLATE(A305, ""ko"", ""en"")"
아산 공룡월드,"=GOOGLETRANSLATE(A306, ""ko"", ""en"")"
충남 아산시 둔포면 해위안길 127,"=GOOGLETRANSLATE(A307, ""ko"", ""en"")"
쁘띠프랑스&이탈리아마을 15주년 특별 할인 입장권,"=GOOGLETRANSLATE(A308, ""ko"", ""en"")"
가평 쁘띠프랑스&이탈리아마을,"=GOOGLETRANSLATE(A309, ""ko"", ""en"")"
경기 가평군 청평면 호반로 1063,"=GOOGLETRANSLATE(A310, ""ko"", ""en"")"
카페패스 3일 프리미엄,"=GOOGLETRANSLATE(A311, ""ko"", ""en"")"
카페패스,"=GOOGLETRANSLATE(A312, ""ko"", ""en"")"
인천 연수구 청량로79번길 9,"=GOOGLETRANSLATE(A313, ""ko"", ""en"")"
"13,410원","=GOOGLETRANSLATE(A314, ""ko"", ""en"")"
자연에스파 사우나 및 찜질방 (우리가족 힐링공간!),"=GOOGLETRANSLATE(A315, ""ko"", ""en"")"
자연에스파,"=GOOGLETRANSLATE(A316, ""ko"", ""en"")"
경기 고양시 일산서구 탄현로 144,"=GOOGLETRANSLATE(A317, ""ko"", ""en"")"
"7,100원","=GOOGLETRANSLATE(A318, ""ko"", ""en"")"
클림트와 리치오디의 기적 : 마이아트뮤지엄,"=GOOGLETRANSLATE(A319, ""ko"", ""en"")"
"15,200원","=GOOGLETRANSLATE(A320, ""ko"", ""en"")"
홍삼스파 참숯가마사우나,"=GOOGLETRANSLATE(A321, ""ko"", ""en"")"
경기 파주시 탄현면 장릉로 5,"=GOOGLETRANSLATE(A322, ""ko"", ""en"")"
클럽디 오아시스 나이트포차 스파 PKG (~4/30),"=GOOGLETRANSLATE(A323, ""ko"", ""en"")"
부산 해운대구 달맞이길 30 엘시티,"=GOOGLETRANSLATE(A324, ""ko"", ""en"")"
드림탁터 인천점 이용권,"=GOOGLETRANSLATE(A325, ""ko"", ""en"")"
드림닥터,"=GOOGLETRANSLATE(A326, ""ko"", ""en"")"
레고랜드X삼악산케이블카 PKG (날짜지정형),"=GOOGLETRANSLATE(A327, ""ko"", ""en"")"
레고랜드,"=GOOGLETRANSLATE(A328, ""ko"", ""en"")"
강원 춘천시 하중도길 128 레고랜드 코리아 리조트,"=GOOGLETRANSLATE(A329, ""ko"", ""en"")"
옐레드 대구신월성점 애견유치원 애견호텔 이용권,"=GOOGLETRANSLATE(A330, ""ko"", ""en"")"
롯데리조트부여 아쿠아가든 (1/1~3/31),"=GOOGLETRANSLATE(A331, ""ko"", ""en"")"
"24,200원","=GOOGLETRANSLATE(A332, ""ko"", ""en"")"
샌드라이빙 천안아산점 이용권,"=GOOGLETRANSLATE(A333, ""ko"", ""en"")"
샌드라이빙 천안아산점,"=GOOGLETRANSLATE(A334, ""ko"", ""en"")"
충남 아산시 탕정면 한들물빛도시로 70,"=GOOGLETRANSLATE(A335, ""ko"", ""en"")"
"마이아트뮤지엄 원그로브점 : 헤일리 티프먼, 일상을 그리다(~26.03.29)","=GOOGLETRANSLATE(A336, ""ko"", ""en"")"
엑스코 상상체험 키즈월드,"=GOOGLETRANSLATE(A337, ""ko"", ""en"")"
엑스코상상체험키즈월드,"=GOOGLETRANSLATE(A338, ""ko"", ""en"")"
대구 북구 엑스코로 10,"=GOOGLETRANSLATE(A339, ""ko"", ""en"")"
강남실탄사격장 송파파크하비오본점 이용권,"=GOOGLETRANSLATE(A340, ""ko"", ""en"")"
강남실탄사격장,"=GOOGLETRANSLATE(A341, ""ko"", ""en"")"
서울 송파구 송파대로 111,"=GOOGLETRANSLATE(A342, ""ko"", ""en"")"
쥬라리움 세종점 입장권,"=GOOGLETRANSLATE(A343, ""ko"", ""en"")"
쥬라리움세종점,"=GOOGLETRANSLATE(A344, ""ko"", ""en"")"
세종 한누리대로 2275,"=GOOGLETRANSLATE(A345, ""ko"", ""en"")"
키즈런 스포츠파크 노원점 이용권,"=GOOGLETRANSLATE(A346, ""ko"", ""en"")"
서울 양천구 목동동로 401,"=GOOGLETRANSLATE(A347, ""ko"", ""en"")"
루프캣미 실내 고양이카페 명동점,"=GOOGLETRANSLATE(A348, ""ko"", ""en"")"
서울 마포구 양화로 140,"=GOOGLETRANSLATE(A349, ""ko"", ""en"")"
비발디파크 액티비티 패키지 (소노벨or소노캄 객실+앤트월드or루지or인피니티풀 2인+할인권),"=GOOGLETRANSLATE(A350, ""ko"", ""en"")"
소노 비발디파크,"=GOOGLETRANSLATE(A351, ""ko"", ""en"")"
"144,000원","=GOOGLETRANSLATE(A352, ""ko"", ""en"")"
레이저아레나엑스_유니버스 서바이벌,"=GOOGLETRANSLATE(A353, ""ko"", ""en"")"
레이저아레나엑스,"=GOOGLETRANSLATE(A354, ""ko"", ""en"")"
제주 서귀포시 소보리당로164번길 62,"=GOOGLETRANSLATE(A355, ""ko"", ""en"")"
"7,400원","=GOOGLETRANSLATE(A356, ""ko"", ""en"")"
"하이원리조트 부대시설 이용권 (운탄고도 케이블카, 수영장&사우나, 알파인코스터, 그랜드테이블 조식뷔페)","=GOOGLETRANSLATE(A357, ""ko"", ""en"")"
"9,800원","=GOOGLETRANSLATE(A358, ""ko"", ""en"")"
거제 통영 요트투어 카나리아147,"=GOOGLETRANSLATE(A359, ""ko"", ""en"")"
카나리아147,"=GOOGLETRANSLATE(A360, ""ko"", ""en"")"
경남 거제시 사등면 덕호해안길 147-1,"=GOOGLETRANSLATE(A361, ""ko"", ""en"")"
금호리조트 제주 아쿠아나 워터파크,"=GOOGLETRANSLATE(A362, ""ko"", ""en"")"
금호리조트 제주 아쿠아나,"=GOOGLETRANSLATE(A363, ""ko"", ""en"")"
부산 해운대 센텀 스파랜드(~26/3/31),"=GOOGLETRANSLATE(A364, ""ko"", ""en"")"
부산센텀스파랜드,"=GOOGLETRANSLATE(A365, ""ko"", ""en"")"
부산광역시 해운대구 센텀남대로 35,"=GOOGLETRANSLATE(A366, ""ko"", ""en"")"
실내 키즈테마파크 잭슨파이브 충주점,"=GOOGLETRANSLATE(A367, ""ko"", ""en"")"
잭슨파이브,"=GOOGLETRANSLATE(A368, ""ko"", ""en"")"
충북 충주시 호암토성2로 7,"=GOOGLETRANSLATE(A369, ""ko"", ""en"")"
금호리조트 화순 아쿠아나 워터파크,"=GOOGLETRANSLATE(A370, ""ko"", ""en"")"
금호리조트 화순 아쿠아나,"=GOOGLETRANSLATE(A371, ""ko"", ""en"")"
전남 화순군 백아면 옥리길 14-7,"=GOOGLETRANSLATE(A372, ""ko"", ""en"")"
서해뱃길크루즈 with런치(여의도 터미널 출발),"=GOOGLETRANSLATE(A373, ""ko"", ""en"")"
삼악산케이블카X플레이정글 춘천엔타점 PKG,"=GOOGLETRANSLATE(A374, ""ko"", ""en"")"
삼악산케이블카,"=GOOGLETRANSLATE(A375, ""ko"", ""en"")"
서해뱃길크루즈(여의도 터미널 출발),"=GOOGLETRANSLATE(A376, ""ko"", ""en"")"
"36,100원","=GOOGLETRANSLATE(A377, ""ko"", ""en"")"
아라갑문크루즈 (여의도 터미널 출발),"=GOOGLETRANSLATE(A378, ""ko"", ""en"")"
보문호수 위 다이나믹한 즐거움! 경주 루지월드,"=GOOGLETRANSLATE(A379, ""ko"", ""en"")"
루지월드,"=GOOGLETRANSLATE(A380, ""ko"", ""en"")"
경북 경주시 천북남로 16,"=GOOGLETRANSLATE(A381, ""ko"", ""en"")"
엑스포대공원 루미나이트 이용권,"=GOOGLETRANSLATE(A382, ""ko"", ""en"")"
엑스포대공원,"=GOOGLETRANSLATE(A383, ""ko"", ""en"")"
2026년 N서울타워 와인페어 입장권,"=GOOGLETRANSLATE(A384, ""ko"", ""en"")"
이천 테르메덴 풀앤스파 (3/2~3/29),"=GOOGLETRANSLATE(A385, ""ko"", ""en"")"
테르메덴,"=GOOGLETRANSLATE(A386, ""ko"", ""en"")"
경기 이천시 모가면 사실로 984,"=GOOGLETRANSLATE(A387, ""ko"", ""en"")"
"20,900원","=GOOGLETRANSLATE(A388, ""ko"", ""en"")"
한강갑문크루즈 (아라김포여객터미널 출발),"=GOOGLETRANSLATE(A389, ""ko"", ""en"")"
팅커위시 요정수업 어린이 체험권 (유효기간 : ~3/31),"=GOOGLETRANSLATE(A390, ""ko"", ""en"")"
팅커위시,"=GOOGLETRANSLATE(A391, ""ko"", ""en"")"
아라뱃길크루즈 (아라김포여객터미널 출발),"=GOOGLETRANSLATE(A392, ""ko"", ""en"")"
소노 델피노 온천사우나 세트권(~26.12.31),"=GOOGLETRANSLATE(A393, ""ko"", ""en"")"
소노 델피노,"=GOOGLETRANSLATE(A394, ""ko"", ""en"")"
강원특별자치도 고성군 토성면 미시령옛길 1153,"=GOOGLETRANSLATE(A395, ""ko"", ""en"")"
모나용평 발왕산관광케이블카&氣스카이워크(~7/16),"=GOOGLETRANSLATE(A396, ""ko"", ""en"")"
"16,900원","=GOOGLETRANSLATE(A397, ""ko"", ""en"")"
2026 남산 와인페어 티켓,"=GOOGLETRANSLATE(A398, ""ko"", ""en"")"
아일랜드 리솜 패키지 (객실 1박+스파 2인),"=GOOGLETRANSLATE(A399, ""ko"", ""en"")"
"374,000원","=GOOGLETRANSLATE(A400, ""ko"", ""en"")"
플레이월드 미사점 주중 종일권 (~4/30),"=GOOGLETRANSLATE(A401, ""ko"", ""en"")"
경기 용인시 기흥구 중부대로 184,"=GOOGLETRANSLATE(A402, ""ko"", ""en"")"
N서울타워 프로포즈 이벤트,"=GOOGLETRANSLATE(A403, ""ko"", ""en"")"
"620,000원","=GOOGLETRANSLATE(A404, ""ko"", ""en"")"
N서울타워 전망대+두루미 분식 이용권,"=GOOGLETRANSLATE(A405, ""ko"", ""en"")"
"35,800원","=GOOGLETRANSLATE(A406, ""ko"", ""en"")"
N서울타워 전망대+엔그릴 PKG,"=GOOGLETRANSLATE(A407, ""ko"", ""en"")"
"125,000원","=GOOGLETRANSLATE(A408, ""ko"", ""en"")"
N서울타워 전망대+더 플레이스 다이닝 패키지,"=GOOGLETRANSLATE(A409, ""ko"", ""en"")"
"174,000원","=GOOGLETRANSLATE(A410, ""ko"", ""en"")"
N서울타워 전망대 이용권,"=GOOGLETRANSLATE(A411, ""ko"", ""en"")"
이월드 연간회원권 3월,"=GOOGLETRANSLATE(A412, ""ko"", ""en"")"
아쿠아플라넷 여수 + 여수예술랜드 PKG,"=GOOGLETRANSLATE(A413, ""ko"", ""en"")"
경기 고양시 일산서구 한류월드로 282,"=GOOGLETRANSLATE(A414, ""ko"", ""en"")"
"35,900원","=GOOGLETRANSLATE(A415, ""ko"", ""en"")"
소노 델피노 인피니티풀 종일권(26/03/03~26/06/19),"=GOOGLETRANSLATE(A416, ""ko"", ""en"")"
소노 델피노 인피니티풀,"=GOOGLETRANSLATE(A417, ""ko"", ""en"")"
강원 고성군 토성면 미시령옛길 1153,"=GOOGLETRANSLATE(A418, ""ko"", ""en"")"
아쿠아플라넷 여수 + 해상케이블카 PKG,"=GOOGLETRANSLATE(A419, ""ko"", ""en"")"
"39,900원","=GOOGLETRANSLATE(A420, ""ko"", ""en"")"
쏠비치 오션플레이 로우시즌 종일권 (26/03/03~26/04/24),"=GOOGLETRANSLATE(A421, ""ko"", ""en"")"
쏠비치 삼척 오션플레이,"=GOOGLETRANSLATE(A422, ""ko"", ""en"")"
강원 삼척시 수로부인길 453,"=GOOGLETRANSLATE(A423, ""ko"", ""en"")"
소노 델피노 오션플레이 종일권 로우시즌 (~26.04.23),"=GOOGLETRANSLATE(A424, ""ko"", ""en"")"
소노 델피노 오션플레이,"=GOOGLETRANSLATE(A425, ""ko"", ""en"")"
아쿠아플라넷 여수 + 라마다짚트랙 PKG,"=GOOGLETRANSLATE(A426, ""ko"", ""en"")"
"47,900원","=GOOGLETRANSLATE(A427, ""ko"", ""en"")"
이월드 83타워 아이스링크 3월,"=GOOGLETRANSLATE(A428, ""ko"", ""en"")"
아쿠아플라넷 여수 입장권 (~4/2),"=GOOGLETRANSLATE(A429, ""ko"", ""en"")"
"27,400원","=GOOGLETRANSLATE(A430, ""ko"", ""en"")"
대구 이월드 자유권+간식3종,"=GOOGLETRANSLATE(A431, ""ko"", ""en"")"
"64,900원","=GOOGLETRANSLATE(A432, ""ko"", ""en"")"
아쿠아밸리 블루라운지 카페,"=GOOGLETRANSLATE(A433, ""ko"", ""en"")"
아쿠아밸리,"=GOOGLETRANSLATE(A434, ""ko"", ""en"")"
서울 금천구 디지털로 178,"=GOOGLETRANSLATE(A435, ""ko"", ""en"")"
이월드 83타워 전망대PKG 3월,"=GOOGLETRANSLATE(A436, ""ko"", ""en"")"
마산 로봇랜드 종일권 + 채나교복 PKG (~3/31),"=GOOGLETRANSLATE(A437, ""ko"", ""en"")"
"32,500원","=GOOGLETRANSLATE(A438, ""ko"", ""en"")"
파라다이스시티 씨메르 아쿠아스파/찜질스파 (4/9~4/30),"=GOOGLETRANSLATE(A439, ""ko"", ""en"")"
클럽디 오아시스 반기시즌권(통합권/온천사우나권),"=GOOGLETRANSLATE(A440, ""ko"", ""en"")"
마산 로봇랜드 종일권 + 공룡월드 PKG (~3/31),"=GOOGLETRANSLATE(A441, ""ko"", ""en"")"
마산 로봇랜드 종일권 + 로봇스쿨 레이싱카 PKG (~3/31),"=GOOGLETRANSLATE(A442, ""ko"", ""en"")"
잭슨나인스 양산점 (유효기간 : 3/1~3/31),"=GOOGLETRANSLATE(A443, ""ko"", ""en"")"
"11,500원","=GOOGLETRANSLATE(A444, ""ko"", ""en"")"
잭슨나인스 세종점 (유효기간 : 3/1~3/31),"=GOOGLETRANSLATE(A445, ""ko"", ""en"")"
네이처파크 설레는 봄 이용권(3/4~),"=GOOGLETRANSLATE(A446, ""ko"", ""en"")"
네이처파크,"=GOOGLETRANSLATE(A447, ""ko"", ""en"")"
대구 달성군 가창면 가창로 891,"=GOOGLETRANSLATE(A448, ""ko"", ""en"")"
동탄 네이처스케이프 플러스 평일 한정 봄나들이 패키지,"=GOOGLETRANSLATE(A449, ""ko"", ""en"")"
경기 화성시 동탄대로5길 21,"=GOOGLETRANSLATE(A450, ""ko"", ""en"")"
이월드 자유이용권 3월,"=GOOGLETRANSLATE(A451, ""ko"", ""en"")"
퓨처그라운드(디지털 놀이터) 김포공항점 이용권 3월,"=GOOGLETRANSLATE(A452, ""ko"", ""en"")"
퓨처그라운드,"=GOOGLETRANSLATE(A453, ""ko"", ""en"")"
경기 성남시 분당구 판교로289번길 20,"=GOOGLETRANSLATE(A454, ""ko"", ""en"")"
반포 세빛섬 레인보우브릿지 요트투어,"=GOOGLETRANSLATE(A455, ""ko"", ""en"")"
서울 서초구 올림픽대로 2085-14,"=GOOGLETRANSLATE(A456, ""ko"", ""en"")"
월미짱랜드 이용권,"=GOOGLETRANSLATE(A457, ""ko"", ""en"")"
울산 중구 만남의거리 15,"=GOOGLETRANSLATE(A458, ""ko"", ""en"")"
"21,500원","=GOOGLETRANSLATE(A459, ""ko"", ""en"")"
레고랜드 당일 이용권,"=GOOGLETRANSLATE(A460, ""ko"", ""en"")"
레고랜드코리아 테마파크,"=GOOGLETRANSLATE(A461, ""ko"", ""en"")"
강원 춘천시 하중도길 128,"=GOOGLETRANSLATE(A462, ""ko"", ""en"")"
아라뱃길크루즈 with 런치 (아라김포여객터미널 출발),"=GOOGLETRANSLATE(A463, ""ko"", ""en"")"
삼악산케이블카X알파카월드 PKG,"=GOOGLETRANSLATE(A464, ""ko"", ""en"")"
알파카월드,"=GOOGLETRANSLATE(A465, ""ko"", ""en"")"
강원특별자치도 홍천군 화촌면 덕밭재길 146-155,"=GOOGLETRANSLATE(A466, ""ko"", ""en"")"
공룡월드 이용권,"=GOOGLETRANSLATE(A467, ""ko"", ""en"")"
세종 공룡월드,"=GOOGLETRANSLATE(A468, ""ko"", ""en"")"
세종특별자치시 국세청로 32,"=GOOGLETRANSLATE(A469, ""ko"", ""en"")"
쁘띠프랑스&이탈리아마을 연간회원권,"=GOOGLETRANSLATE(A470, ""ko"", ""en"")"
쁘띠프랑스&이탈리아 마을 + 유럽마을 봄 패키지,"=GOOGLETRANSLATE(A471, ""ko"", ""en"")"
삼국유사테마파크 입장권,"=GOOGLETRANSLATE(A472, ""ko"", ""en"")"
대구 군위군 의흥면 일연테마로 100,"=GOOGLETRANSLATE(A473, ""ko"", ""en"")"
2026 태안세계튤립꽃박람회,"=GOOGLETRANSLATE(A474, ""ko"", ""en"")"
태안 세계튤립꽃박람회,"=GOOGLETRANSLATE(A475, ""ko"", ""en"")"
충남 태안군 남면 마검포길 200,"=GOOGLETRANSLATE(A476, ""ko"", ""en"")"
화성 서해랑케이블카 이용권,"=GOOGLETRANSLATE(A477, ""ko"", ""en"")"
서해랑케이블카,"=GOOGLETRANSLATE(A478, ""ko"", ""en"")"
경기 화성시 만세구 서신면 전곡항로 1-10,"=GOOGLETRANSLATE(A479, ""ko"", ""en"")"
오레브 핫 스프링&스파 (26.02.02~26.03.31),"=GOOGLETRANSLATE(A480, ""ko"", ""en"")"
오레브 핫 스프링&스파,"=GOOGLETRANSLATE(A481, ""ko"", ""en"")"
제주 서귀포시 태평로 152,"=GOOGLETRANSLATE(A482, ""ko"", ""en"")"
디너 불꽃 크루즈 (여의도 터미널 출발),"=GOOGLETRANSLATE(A483, ""ko"", ""en"")"
아일랜드 리솜 패키지 (객실 1박+조식 2인),"=GOOGLETRANSLATE(A484, ""ko"", ""en"")"
"헤일리 티프먼, 일상을 그리다 : 마이아트뮤지엄 원그로브점","=GOOGLETRANSLATE(A485, ""ko"", ""en"")"
썬웨이 워터파크 도곡온천 특가 이용권,"=GOOGLETRANSLATE(A486, ""ko"", ""en"")"
썬웨이 워터파크,"=GOOGLETRANSLATE(A487, ""ko"", ""en"")"
전남 화순군 도곡면 온천1길 45,"=GOOGLETRANSLATE(A488, ""ko"", ""en"")"
아쿠아시티 스파 워터파크 이용권,"=GOOGLETRANSLATE(A489, ""ko"", ""en"")"
광주 아쿠아시티,"=GOOGLETRANSLATE(A490, ""ko"", ""en"")"
광주광역시 북구 서하로 82,"=GOOGLETRANSLATE(A491, ""ko"", ""en"")"
딜라이트 담양(담양의 아름다움을 담은 미디어아트),"=GOOGLETRANSLATE(A492, ""ko"", ""en"")"
딜라이트 담양,"=GOOGLETRANSLATE(A493, ""ko"", ""en"")"
전남 담양군 월산면 화방송정길 21-14,"=GOOGLETRANSLATE(A494, ""ko"", ""en"")"
옐레드 마곡점 애견유치원 애견호텔 이용권,"=GOOGLETRANSLATE(A495, ""ko"", ""en"")"
옐레드 서초교대역점 애견유치원 애견호텔 이용권,"=GOOGLETRANSLATE(A496, ""ko"", ""en"")"
옐레드 노원상계점 애견유치원 애견호텔 이용권,"=GOOGLETRANSLATE(A497, ""ko"", ""en"")"
포항 요트투어 요트데이(요트투어/퍼블릭/프라이빗/커플/프로포즈),"=GOOGLETRANSLATE(A498, ""ko"", ""en"")"
포항 요트투어 요트데이 요트투어/퍼블릭/프라이빗/커플/프로포즈,"=GOOGLETRANSLATE(A499, ""ko"", ""en"")"
춘천 삼악산 호수 케이블카 (1월~3월 입장권),"=GOOGLETRANSLATE(A500, ""ko"", ""en"")"
춘천 삼악산 호수 케이블카,"=GOOGLETRANSLATE(A501, ""ko"", ""en"")"
강원 춘천시 스포츠타운길 245,"=GOOGLETRANSLATE(A502, ""ko"", ""en"")"
"16,800원","=GOOGLETRANSLATE(A503, ""ko"", ""en"")"
하동 케이블카 탑승권,"=GOOGLETRANSLATE(A504, ""ko"", ""en"")"
하동 케이블카,"=GOOGLETRANSLATE(A505, ""ko"", ""en"")"
경남 하동군 금남면 경충로 461-7,"=GOOGLETRANSLATE(A506, ""ko"", ""en"")"
2026 모나용평 이나트 뮤지엄(전시관) 전시 입장권 (~6/30),"=GOOGLETRANSLATE(A507, ""ko"", ""en"")"
하리보 해피월드 인 제주 (HARIBO Happy World in jeju),"=GOOGLETRANSLATE(A508, ""ko"", ""en"")"
하리보월드,"=GOOGLETRANSLATE(A509, ""ko"", ""en"")"
제주 제주시 아연로 444-1,"=GOOGLETRANSLATE(A510, ""ko"", ""en"")"
"11,700원","=GOOGLETRANSLATE(A511, ""ko"", ""en"")"
마이아트뮤지엄 삼성점 : 클림트와 리치오디의 기적(~26.03.22),"=GOOGLETRANSLATE(A512, ""ko"", ""en"")"
마이아트뮤지엄 삼성점,"=GOOGLETRANSLATE(A513, ""ko"", ""en"")"
타이거릴리 3개지점 이용권,"=GOOGLETRANSLATE(A514, ""ko"", ""en"")"
타이거릴리,"=GOOGLETRANSLATE(A515, ""ko"", ""en"")"
서울 송파구 충민로 66,"=GOOGLETRANSLATE(A516, ""ko"", ""en"")"
키위키즈랜드,"=GOOGLETRANSLATE(A517, ""ko"", ""en"")"
부산 기장군 장안읍 정관로 1142,"=GOOGLETRANSLATE(A518, ""ko"", ""en"")"
오아식스 리솜 선셋스파 (12/20~3/29),"=GOOGLETRANSLATE(A519, ""ko"", ""en"")"
25/26 하이원리조트 스노우월드/눈썰매장 이용권,"=GOOGLETRANSLATE(A520, ""ko"", ""en"")"
실내 스카이 다이빙 플라이스테이션,"=GOOGLETRANSLATE(A521, ""ko"", ""en"")"
용인 플라이스테이션,"=GOOGLETRANSLATE(A522, ""ko"", ""en"")"
경기 용인시 처인구 포곡읍 성산로 521,"=GOOGLETRANSLATE(A523, ""ko"", ""en"")"
"53,200원","=GOOGLETRANSLATE(A524, ""ko"", ""en"")"
플레이월드 미사점 키즈카페 이용권,"=GOOGLETRANSLATE(A525, ""ko"", ""en"")"
용인 테일45 반려견운동장 이용권,"=GOOGLETRANSLATE(A526, ""ko"", ""en"")"
경기 용인시 기흥구 고매로43번길 47,"=GOOGLETRANSLATE(A527, ""ko"", ""en"")"
25/26 하이원리조트 리프트권 (11.28~폐장일),"=GOOGLETRANSLATE(A528, ""ko"", ""en"")"
정선 로미지안가든 동절기 이용권,"=GOOGLETRANSLATE(A529, ""ko"", ""en"")"
로미지안가든,"=GOOGLETRANSLATE(A530, ""ko"", ""en"")"
강원 정선군 북평면 어도원길 12,"=GOOGLETRANSLATE(A531, ""ko"", ""en"")"
속초요트보트클럽 이용권,"=GOOGLETRANSLATE(A532, ""ko"", ""en"")"
속초파워보트클럽,"=GOOGLETRANSLATE(A533, ""ko"", ""en"")"
강원 속초시 장사항해안길 46,"=GOOGLETRANSLATE(A534, ""ko"", ""en"")"
찜카 제주 렌트카 국내 해외 항공 투어택시 5% 할인 이용권,"=GOOGLETRANSLATE(A535, ""ko"", ""en"")"
찜카,"=GOOGLETRANSLATE(A536, ""ko"", ""en"")"
제주 제주시 첨단로 330,"=GOOGLETRANSLATE(A537, ""ko"", ""en"")"
"28,500원","=GOOGLETRANSLATE(A538, ""ko"", ""en"")"
영일딸기체험,"=GOOGLETRANSLATE(A539, ""ko"", ""en"")"
365일 힐링파크! 엑스포대공원 이용권,"=GOOGLETRANSLATE(A540, ""ko"", ""en"")"
화성 한진요트 영국재즈요트 이용권,"=GOOGLETRANSLATE(A541, ""ko"", ""en"")"
한진요트,"=GOOGLETRANSLATE(A542, ""ko"", ""en"")"
경기 화성시 만세구 서신면 제부리 6-16,"=GOOGLETRANSLATE(A543, ""ko"", ""en"")"
글라이더스왕산 요트 투어 이용권,"=GOOGLETRANSLATE(A544, ""ko"", ""en"")"
글라이더스왕산,"=GOOGLETRANSLATE(A545, ""ko"", ""en"")"
인천 중구 왕산로35번길 8,"=GOOGLETRANSLATE(A546, ""ko"", ""en"")"
속초 장사항마리나 세일요트 이용권,"=GOOGLETRANSLATE(A547, ""ko"", ""en"")"
장사항마리나,"=GOOGLETRANSLATE(A548, ""ko"", ""en"")"
강원 속초시 장사항해안길 42,"=GOOGLETRANSLATE(A549, ""ko"", ""en"")"
공룡월드 비봉공룡공원 이용권,"=GOOGLETRANSLATE(A550, ""ko"", ""en"")"
"3,400원","=GOOGLETRANSLATE(A551, ""ko"", ""en"")"
호텔 크레센도 428 레스토랑 이용권,"=GOOGLETRANSLATE(A552, ""ko"", ""en"")"
크레센도서울,"=GOOGLETRANSLATE(A553, ""ko"", ""en"")"
"74,800원","=GOOGLETRANSLATE(A554, ""ko"", ""en"")"
"뮤지엄원 <다시, 낭만의 시대> 전시","=GOOGLETRANSLATE(A555, ""ko"", ""en"")"
뮤지엄원,"=GOOGLETRANSLATE(A556, ""ko"", ""en"")"
"뮤지엄원 미디어아트 다시, 낭만의 시대","=GOOGLETRANSLATE(A557, ""ko"", ""en"")"
부산 해운대구 센텀서로 20,"=GOOGLETRANSLATE(A558, ""ko"", ""en"")"
"10,400원","=GOOGLETRANSLATE(A559, ""ko"", ""en"")"
디거앤레이스 김포라베니체점 이용권,"=GOOGLETRANSLATE(A560, ""ko"", ""en"")"
경기 김포시 태장로 802,"=GOOGLETRANSLATE(A561, ""ko"", ""en"")"
디거앤레이스 고양일산점 이용권,"=GOOGLETRANSLATE(A562, ""ko"", ""en"")"
경기 고양시 일산서구 한류월드로 300,"=GOOGLETRANSLATE(A563, ""ko"", ""en"")"
나주 우주드림 이용권,"=GOOGLETRANSLATE(A564, ""ko"", ""en"")"
중흥골드스파리조트,"=GOOGLETRANSLATE(A565, ""ko"", ""en"")"
전남 나주시 다도면 나주호로 558-314,"=GOOGLETRANSLATE(A566, ""ko"", ""en"")"
소노팰리체 승마체험,"=GOOGLETRANSLATE(A567, ""ko"", ""en"")"
소노펠리체 비발디파크,"=GOOGLETRANSLATE(A568, ""ko"", ""en"")"
김포 덕포진교육박물관 이용권,"=GOOGLETRANSLATE(A569, ""ko"", ""en"")"
경기 김포시 대곶면 덕포진로103번길 90,"=GOOGLETRANSLATE(A570, ""ko"", ""en"")"
"1,100원","=GOOGLETRANSLATE(A571, ""ko"", ""en"")"
자수정동굴 입장+보트PKG,"=GOOGLETRANSLATE(A572, ""ko"", ""en"")"
자수정동굴나라,"=GOOGLETRANSLATE(A573, ""ko"", ""en"")"
울산 울주군 상북면 자수정로 212,"=GOOGLETRANSLATE(A574, ""ko"", ""en"")"
태종대오션플라잉 이용권,"=GOOGLETRANSLATE(A575, ""ko"", ""en"")"
태종대 오션플라잉,"=GOOGLETRANSLATE(A576, ""ko"", ""en"")"
부산 영도구 태종로836번길 55,"=GOOGLETRANSLATE(A577, ""ko"", ""en"")"
소피텔 앰배서더 서울 연말 룸온리 특가,"=GOOGLETRANSLATE(A578, ""ko"", ""en"")"
소피텔 앰배서더 서울,"=GOOGLETRANSLATE(A579, ""ko"", ""en"")"
서울 송파구 잠실로 209,"=GOOGLETRANSLATE(A580, ""ko"", ""en"")"
"297,000원","=GOOGLETRANSLATE(A581, ""ko"", ""en"")"
연제구 닥터메포츠 사우나&헬스 이용권,"=GOOGLETRANSLATE(A582, ""ko"", ""en"")"
닥터메포츠,"=GOOGLETRANSLATE(A583, ""ko"", ""en"")"
