Original,TranslationFormula
국립공원공단 국립공원야생생물보전원 남부보전센터,"=GOOGLETRANSLATE(A265, ""ko"", ""zh-cn"")"
전남 구례군 마산면 화엄사로 402-31,"=GOOGLETRANSLATE(A266, ""ko"", ""zh-cn"")"
반달가슴곰을 눈앞에서 볼 수 있는 생태 교육 명소,"=GOOGLETRANSLATE(A267, ""ko"", ""zh-cn"")"
공주독립운동기념관,"=GOOGLETRANSLATE(A268, ""ko"", ""zh-cn"")"
충남 공주시 중동 258-9,"=GOOGLETRANSLATE(A269, ""ko"", ""zh-cn"")"
공주에서 만나는 독립운동 이야기,"=GOOGLETRANSLATE(A270, ""ko"", ""zh-cn"")"
세종문화회관 미술관,"=GOOGLETRANSLATE(A271, ""ko"", ""zh-cn"")"
복합문화공간에서 예술 탐방하기,"=GOOGLETRANSLATE(A272, ""ko"", ""zh-cn"")"
충청남도역사박물관,"=GOOGLETRANSLATE(A273, ""ko"", ""zh-cn"")"
충청남도 공주시 국고개길 24,"=GOOGLETRANSLATE(A274, ""ko"", ""zh-cn"")"
"역사와 놀이, 자연까지 한 번에 즐기는 박물관!","=GOOGLETRANSLATE(A275, ""ko"", ""zh-cn"")"
서유리공룡발자국화석산지,"=GOOGLETRANSLATE(A276, ""ko"", ""zh-cn"")"
전남 화순군 백아면 서유리 산 150-1,"=GOOGLETRANSLATE(A277, ""ko"", ""zh-cn"")"
진짜 공룡 발자국을 볼 수 있는 곳,"=GOOGLETRANSLATE(A278, ""ko"", ""zh-cn"")"
순환도시 친환경세상 순환자원홍보관,"=GOOGLETRANSLATE(A279, ""ko"", ""zh-cn"")"
경기 성남시 분당구 석운로164번길 19 다시쓰는 세상 순환자원 홍보관지도보기,"=GOOGLETRANSLATE(A280, ""ko"", ""zh-cn"")"
지루할 틈 없이 배우고 놀 수 있는 공간,"=GOOGLETRANSLATE(A281, ""ko"", ""zh-cn"")"
K-water 소양강댐 물문화관,"=GOOGLETRANSLATE(A282, ""ko"", ""zh-cn"")"
강원 춘천시 신북읍 신샘밭로 1128,"=GOOGLETRANSLATE(A283, ""ko"", ""zh-cn"")"
아이들이 물을 아끼고 사랑하게 만들어 줄 공간,"=GOOGLETRANSLATE(A284, ""ko"", ""zh-cn"")"
오리온제주용암수,"=GOOGLETRANSLATE(A285, ""ko"", ""zh-cn"")"
제주 제주시 구좌읍 일주동로 2706-27,"=GOOGLETRANSLATE(A286, ""ko"", ""zh-cn"")"
제주의 용암수를 보고 배우고 맛보는 무료 견학!,"=GOOGLETRANSLATE(A287, ""ko"", ""zh-cn"")"
문경자연생태박물관,"=GOOGLETRANSLATE(A288, ""ko"", ""zh-cn"")"
경상북도 문경시 문경읍 새재1길 45,"=GOOGLETRANSLATE(A289, ""ko"", ""zh-cn"")"
"생태에 대해 공부도 하고, 키즈존에서 놀이도 하고!","=GOOGLETRANSLATE(A290, ""ko"", ""zh-cn"")"
율곡기념관,"=GOOGLETRANSLATE(A291, ""ko"", ""zh-cn"")"
경기 파주시 법원읍 자운서원로 204,"=GOOGLETRANSLATE(A292, ""ko"", ""zh-cn"")"
한눈에 살펴보는 율곡 이이의 일대기,"=GOOGLETRANSLATE(A293, ""ko"", ""zh-cn"")"
안산별망어촌문화관,"=GOOGLETRANSLATE(A294, ""ko"", ""zh-cn"")"
경기 안산시 단원구 시화호수로 553,"=GOOGLETRANSLATE(A295, ""ko"", ""zh-cn"")"
사라져가는 어촌 문화를 체험해보는 체험형 전시관,"=GOOGLETRANSLATE(A296, ""ko"", ""zh-cn"")"
강화역사박물관,"=GOOGLETRANSLATE(A297, ""ko"", ""zh-cn"")"
인천광역시 강화군 하점면 강화대로 994-19,"=GOOGLETRANSLATE(A298, ""ko"", ""zh-cn"")"
강화도의 역사를 한눈에 볼 수 있는 곳,"=GOOGLETRANSLATE(A299, ""ko"", ""zh-cn"")"
국립대한민국임시정부기념관,"=GOOGLETRANSLATE(A300, ""ko"", ""zh-cn"")"
서울특별시 서대문구 통일로 279-24,"=GOOGLETRANSLATE(A301, ""ko"", ""zh-cn"")"
아이가 꼭 알아야 할 대한민국 역사 교육의 산실,"=GOOGLETRANSLATE(A302, ""ko"", ""zh-cn"")"
대한항공 A300 항공기 체험,"=GOOGLETRANSLATE(A303, ""ko"", ""zh-cn"")"
경기 고양시 덕양구 항공대학로 76 한국항공대학교지도보기,"=GOOGLETRANSLATE(A304, ""ko"", ""zh-cn"")"
항공기 견학에 어린이 조종사 자격증 발급까지!,"=GOOGLETRANSLATE(A305, ""ko"", ""zh-cn"")"
경교장,"=GOOGLETRANSLATE(A306, ""ko"", ""zh-cn"")"
서울 종로구 새문안로 29,"=GOOGLETRANSLATE(A307, ""ko"", ""zh-cn"")"
백범 김구선생의  개인 사저,"=GOOGLETRANSLATE(A308, ""ko"", ""zh-cn"")"
키즈 루덴스 박물관,"=GOOGLETRANSLATE(A309, ""ko"", ""zh-cn"")"
경기 파주시 탄현면 헤이리마을길 82-150,"=GOOGLETRANSLATE(A310, ""ko"", ""zh-cn"")"
온갖 애니메이션과 영화 피규어로 채워진 박물관,"=GOOGLETRANSLATE(A311, ""ko"", ""zh-cn"")"
경상북도교육청 발명체험교육관 도전혜윰관,"=GOOGLETRANSLATE(A312, ""ko"", ""zh-cn"")"
초등학생이 경주 여행할 때 들러야 할 필수 코스,"=GOOGLETRANSLATE(A313, ""ko"", ""zh-cn"")"
동광직물 생활문화센터,"=GOOGLETRANSLATE(A314, ""ko"", ""zh-cn"")"
인천 강화군 강화읍 남문안길 35,"=GOOGLETRANSLATE(A315, ""ko"", ""zh-cn"")"
초등학생 이상의 아이라면 무료로 직조 체험 가능,"=GOOGLETRANSLATE(A316, ""ko"", ""zh-cn"")"
원효대사깨달음체험관,"=GOOGLETRANSLATE(A317, ""ko"", ""zh-cn"")"
경기 평택시 포승읍 호암길 58,"=GOOGLETRANSLATE(A318, ""ko"", ""zh-cn"")"
무료로 역사를 공부하고 체험할 수 있는 공간,"=GOOGLETRANSLATE(A319, ""ko"", ""zh-cn"")"
매향리평화기념관,"=GOOGLETRANSLATE(A320, ""ko"", ""zh-cn"")"
경기 화성시 우정읍 고온리안길 24-46,"=GOOGLETRANSLATE(A321, ""ko"", ""zh-cn"")"
역사와 평화를 체험할 수 있는 무료 전시공간,"=GOOGLETRANSLATE(A322, ""ko"", ""zh-cn"")"
오산리선사유적박물관,"=GOOGLETRANSLATE(A323, ""ko"", ""zh-cn"")"
강원특별자치도 양양군 손양면 학포길 33,"=GOOGLETRANSLATE(A324, ""ko"", ""zh-cn"")"
선사시대 전시와 체험장이 더해진 박물관,"=GOOGLETRANSLATE(A325, ""ko"", ""zh-cn"")"
와~상상나라 어린이 상상 스페이스,"=GOOGLETRANSLATE(A326, ""ko"", ""zh-cn"")"
"경기 안산시 단원구 화랑로 260 안산와~스타디움 (기둥번호 E1, W1)지도보기","=GOOGLETRANSLATE(A327, ""ko"", ""zh-cn"")"
온 가족이 함께 즐길 수 있는 놀이형 체험 전시관,"=GOOGLETRANSLATE(A328, ""ko"", ""zh-cn"")"
디지털시민안전체험관,"=GOOGLETRANSLATE(A329, ""ko"", ""zh-cn"")"
서울 서초구 신반포로 241 반포역 지하1층지도보기,"=GOOGLETRANSLATE(A330, ""ko"", ""zh-cn"")"
안전교육 받고 기관사 체험도 해보자!,"=GOOGLETRANSLATE(A331, ""ko"", ""zh-cn"")"
성남시박물관 디지털어린이체험실,"=GOOGLETRANSLATE(A332, ""ko"", ""zh-cn"")"
경기 성남시 수정구 수진동 2017,"=GOOGLETRANSLATE(A333, ""ko"", ""zh-cn"")"
디지털로 만나는 체험 박물관,"=GOOGLETRANSLATE(A334, ""ko"", ""zh-cn"")"
구리시안전체험관,"=GOOGLETRANSLATE(A335, ""ko"", ""zh-cn"")"
경기 구리시 왕숙천로 49,"=GOOGLETRANSLATE(A336, ""ko"", ""zh-cn"")"
몸으로 느끼며 배우는 안전 체험,"=GOOGLETRANSLATE(A337, ""ko"", ""zh-cn"")"
진도해양생태관,"=GOOGLETRANSLATE(A338, ""ko"", ""zh-cn"")"
전남 진도군 고군면 신비의바닷길 64,"=GOOGLETRANSLATE(A339, ""ko"", ""zh-cn"")"
바다 향기 가득한 조개들과 해양 동물들 알아보기,"=GOOGLETRANSLATE(A340, ""ko"", ""zh-cn"")"
나트랑 국립해양박물관,"=GOOGLETRANSLATE(A341, ""ko"", ""zh-cn"")"
바다거북과 악어를 만날 수 있는 베트남 최대 규모 박물관,"=GOOGLETRANSLATE(A342, ""ko"", ""zh-cn"")"
맑은물상상누리,"=GOOGLETRANSLATE(A343, ""ko"", ""zh-cn"")"
경기 시흥시 공단2대로 14,"=GOOGLETRANSLATE(A344, ""ko"", ""zh-cn"")"
하수 처리 과정을 통해 배우는 물의 소중함,"=GOOGLETRANSLATE(A345, ""ko"", ""zh-cn"")"
케네디 스페이스 센터,"=GOOGLETRANSLATE(A346, ""ko"", ""zh-cn"")"
경남 통영시 미수해안로 125-5,"=GOOGLETRANSLATE(A347, ""ko"", ""zh-cn"")"
NASA 기지에서 공부하는 우주,"=GOOGLETRANSLATE(A348, ""ko"", ""zh-cn"")"
수원광교박물관,"=GOOGLETRANSLATE(A349, ""ko"", ""zh-cn"")"
경기도 수원시 영통구 광교로 182,"=GOOGLETRANSLATE(A350, ""ko"", ""zh-cn"")"
직접 만지고 체험할 수 있는 어린이 박물관,"=GOOGLETRANSLATE(A351, ""ko"", ""zh-cn"")"
김포시독립운동기념관,"=GOOGLETRANSLATE(A352, ""ko"", ""zh-cn"")"
경기도 김포시 양촌읍 양곡2로 30번길 46,"=GOOGLETRANSLATE(A353, ""ko"", ""zh-cn"")"
100년 전 함성이 되살아나는 역사 놀이터,"=GOOGLETRANSLATE(A354, ""ko"", ""zh-cn"")"
한국자연사박물관,"=GOOGLETRANSLATE(A355, ""ko"", ""zh-cn"")"
충청남도 공주시 반포면 임금봉길 49-25,"=GOOGLETRANSLATE(A356, ""ko"", ""zh-cn"")"
거대한 공룡과 동물들을 만나며 배워가는 공간,"=GOOGLETRANSLATE(A357, ""ko"", ""zh-cn"")"
LED SQUARE CAFE,"=GOOGLETRANSLATE(A358, ""ko"", ""zh-cn"")"
경기 파주시 회동길 521,"=GOOGLETRANSLATE(A359, ""ko"", ""zh-cn"")"
LED에 대해 자세히 탐구해 볼 수 있는 곳,"=GOOGLETRANSLATE(A360, ""ko"", ""zh-cn"")"
철박물관,"=GOOGLETRANSLATE(A361, ""ko"", ""zh-cn"")"
충청북도 음성군 감곡면 영산로 360,"=GOOGLETRANSLATE(A362, ""ko"", ""zh-cn"")"
체험을 통해 알아보는 철의 역사,"=GOOGLETRANSLATE(A363, ""ko"", ""zh-cn"")"
역사 속 조선왕실로 떠나요!,"=GOOGLETRANSLATE(A364, ""ko"", ""zh-cn"")"
람사르 고양 장항습지생태관,"=GOOGLETRANSLATE(A365, ""ko"", ""zh-cn"")"
경기 고양시 일산동구 장대들길 401,"=GOOGLETRANSLATE(A366, ""ko"", ""zh-cn"")"
도심 속 생태체험이 가능한 곳,"=GOOGLETRANSLATE(A367, ""ko"", ""zh-cn"")"
한가람물빛체험관,"=GOOGLETRANSLATE(A368, ""ko"", ""zh-cn"")"
경기 김포시 고촌읍 신곡로 152,"=GOOGLETRANSLATE(A369, ""ko"", ""zh-cn"")"
여러 체험과 놀이를 통해 물의 소중함을 배울 수 있는 곳,"=GOOGLETRANSLATE(A370, ""ko"", ""zh-cn"")"
정양늪생태학습관,"=GOOGLETRANSLATE(A371, ""ko"", ""zh-cn"")"
경남 합천군 대양면 대야로 730,"=GOOGLETRANSLATE(A372, ""ko"", ""zh-cn"")"
생태공원도 둘러보고 생태 학습도 하고!,"=GOOGLETRANSLATE(A373, ""ko"", ""zh-cn"")"
따오기아동문화관,"=GOOGLETRANSLATE(A374, ""ko"", ""zh-cn"")"
경기 시흥시 동서로 902-20,"=GOOGLETRANSLATE(A375, ""ko"", ""zh-cn"")"
아이들을 위해 마련된 아동 친화 문화공간,"=GOOGLETRANSLATE(A376, ""ko"", ""zh-cn"")"
한화기념관,"=GOOGLETRANSLATE(A377, ""ko"", ""zh-cn"")"
인천 남동구 논현고잔로168번길 45,"=GOOGLETRANSLATE(A378, ""ko"", ""zh-cn"")"
한화그룹과 화학의 역사 및 기계를 볼 수 있는 곳,"=GOOGLETRANSLATE(A379, ""ko"", ""zh-cn"")"
재미난박물관,"=GOOGLETRANSLATE(A380, ""ko"", ""zh-cn"")"
인천광역시 중구 신포로23번길83,"=GOOGLETRANSLATE(A381, ""ko"", ""zh-cn"")"
과학과 수학을 놀면서 체험하는 곳,"=GOOGLETRANSLATE(A382, ""ko"", ""zh-cn"")"
강화화문석문화관,"=GOOGLETRANSLATE(A383, ""ko"", ""zh-cn"")"
인천 강화군 송해면 장정양오길 413,"=GOOGLETRANSLATE(A384, ""ko"", ""zh-cn"")"
왕골공예의 모든 것이 살아있는 전통 체험 공간,"=GOOGLETRANSLATE(A385, ""ko"", ""zh-cn"")"
강화문학관,"=GOOGLETRANSLATE(A386, ""ko"", ""zh-cn"")"
인천 강화군 강화읍 관청길 40,"=GOOGLETRANSLATE(A387, ""ko"", ""zh-cn"")"
아이와 함께 문학을 배우고 체험하며 감성 힐링,"=GOOGLETRANSLATE(A388, ""ko"", ""zh-cn"")"
계룡시 청소년 별마루센터,"=GOOGLETRANSLATE(A389, ""ko"", ""zh-cn"")"
충남 계룡시 신도안면 송정길 174,"=GOOGLETRANSLATE(A390, ""ko"", ""zh-cn"")"
아이들이 좋아하는 각종 놀 거리가 전부 무료!,"=GOOGLETRANSLATE(A391, ""ko"", ""zh-cn"")"
실학박물관,"=GOOGLETRANSLATE(A392, ""ko"", ""zh-cn"")"
경기도 남양주시 조안면 다산로 747번길 16,"=GOOGLETRANSLATE(A393, ""ko"", ""zh-cn"")"
한국 과학기술 발전에 기여한 역사 속 인물들 알아가기,"=GOOGLETRANSLATE(A394, ""ko"", ""zh-cn"")"
송파책박물관 북키움,"=GOOGLETRANSLATE(A395, ""ko"", ""zh-cn"")"
서울특별시 송파구 송파대로37길 77,"=GOOGLETRANSLATE(A396, ""ko"", ""zh-cn"")"
일곱 개의 동화 나라를 체험해봐요,"=GOOGLETRANSLATE(A397, ""ko"", ""zh-cn"")"
세리박with용인,"=GOOGLETRANSLATE(A398, ""ko"", ""zh-cn"")"
경기 용인시 처인구 경안천로 76 용인시실내체육관지도보기,"=GOOGLETRANSLATE(A399, ""ko"", ""zh-cn"")"
책도 읽고 실컷 뛰어 놀며 시간 보내기 좋은 공간,"=GOOGLETRANSLATE(A400, ""ko"", ""zh-cn"")"
인천광역시교육청 독도체험관,"=GOOGLETRANSLATE(A401, ""ko"", ""zh-cn"")"
우리 땅 독도에 대해 공부하는 시간,"=GOOGLETRANSLATE(A402, ""ko"", ""zh-cn"")"
수창청춘맨숀,"=GOOGLETRANSLATE(A403, ""ko"", ""zh-cn"")"
대구 중구 달성로22길 27지도보기,"=GOOGLETRANSLATE(A404, ""ko"", ""zh-cn"")"
청년 예술가들의 실험적인 예술 활동을 엿볼 수 있는 곳,"=GOOGLETRANSLATE(A405, ""ko"", ""zh-cn"")"
성주사지 천년 역사관,"=GOOGLETRANSLATE(A406, ""ko"", ""zh-cn"")"
충남 보령시 성주면 심원계곡로 93,"=GOOGLETRANSLATE(A407, ""ko"", ""zh-cn"")"
어린이 체험관이 있는 무료 박물관,"=GOOGLETRANSLATE(A408, ""ko"", ""zh-cn"")"
놀면서 배우는 백제 이야기!,"=GOOGLETRANSLATE(A409, ""ko"", ""zh-cn"")"
송암스페이스센터,"=GOOGLETRANSLATE(A410, ""ko"", ""zh-cn"")"
경기 양주시 장흥면 권율로185번길 103,"=GOOGLETRANSLATE(A411, ""ko"", ""zh-cn"")"
세계 최대 규모의 천문대에서 천체 관측을 해보자!,"=GOOGLETRANSLATE(A412, ""ko"", ""zh-cn"")"
서울대학교병원 치의학박물관 어린이치과박물관,"=GOOGLETRANSLATE(A413, ""ko"", ""zh-cn"")"
서울특별시 종로구 대학로 101,"=GOOGLETRANSLATE(A414, ""ko"", ""zh-cn"")"
우리나라 치의학 역사를 배워봐요.,"=GOOGLETRANSLATE(A415, ""ko"", ""zh-cn"")"
국립민속박물관 파주 어린이체험실,"=GOOGLETRANSLATE(A416, ""ko"", ""zh-cn"")"
신체놀이를 하며 내가 얼마나 소중한지 발견하고 기록해요!,"=GOOGLETRANSLATE(A417, ""ko"", ""zh-cn"")"
서울대학교병원 의학박물관,"=GOOGLETRANSLATE(A418, ""ko"", ""zh-cn"")"
우리나라 최초의 서양식 병원을 만나다!,"=GOOGLETRANSLATE(A419, ""ko"", ""zh-cn"")"
제주홀릭뮤지엄,"=GOOGLETRANSLATE(A420, ""ko"", ""zh-cn"")"
제주 제주시 애월읍 평화로 2835,"=GOOGLETRANSLATE(A421, ""ko"", ""zh-cn"")"
제주 컨셉의 다양한 포토존이 있는 이색 전시관,"=GOOGLETRANSLATE(A422, ""ko"", ""zh-cn"")"
성균관대학교 인문사회과학캠퍼스600주년기념관,"=GOOGLETRANSLATE(A423, ""ko"", ""zh-cn"")"
서울 종로구 성균관로 25-2 성균관대학교 지하 1층지도보기,"=GOOGLETRANSLATE(A424, ""ko"", ""zh-cn"")"
600년 성균관의 역사를 배워보는 시간,"=GOOGLETRANSLATE(A425, ""ko"", ""zh-cn"")"
경상남도교육청 미래교육원,"=GOOGLETRANSLATE(A426, ""ko"", ""zh-cn"")"
경남 의령군 의령읍 의병로8길 12-33,"=GOOGLETRANSLATE(A427, ""ko"", ""zh-cn"")"
다양한 체험과 배움이 가능한 미래 교육기관,"=GOOGLETRANSLATE(A428, ""ko"", ""zh-cn"")"
의령 곤충생태학습관,"=GOOGLETRANSLATE(A429, ""ko"", ""zh-cn"")"
경남 의령군 의령읍 의합대로 28,"=GOOGLETRANSLATE(A430, ""ko"", ""zh-cn"")"
다양한 체험이 가득한 곤충 박물관,"=GOOGLETRANSLATE(A431, ""ko"", ""zh-cn"")"
춘원당한의약박물관,"=GOOGLETRANSLATE(A432, ""ko"", ""zh-cn"")"
서울특별시 종로구 돈화문로9길 27,"=GOOGLETRANSLATE(A433, ""ko"", ""zh-cn"")"
180년된 한의약 명문가에서 배워보는 다양한 체험,"=GOOGLETRANSLATE(A434, ""ko"", ""zh-cn"")"
광주 솔로몬로파크,"=GOOGLETRANSLATE(A435, ""ko"", ""zh-cn"")"
광주 북구 오문로 244,"=GOOGLETRANSLATE(A436, ""ko"", ""zh-cn"")"
법 놀이터에서 쉽고 재미있게 체험해 보자!,"=GOOGLETRANSLATE(A437, ""ko"", ""zh-cn"")"
여수예술랜드 트릭아트,"=GOOGLETRANSLATE(A438, ""ko"", ""zh-cn"")"
전남 여수시 돌산읍 무술목길 142-1,"=GOOGLETRANSLATE(A439, ""ko"", ""zh-cn"")"
작품 안에 쏙! 테마형 3D 트릭아트,"=GOOGLETRANSLATE(A440, ""ko"", ""zh-cn"")"
수원박물관 어린이체험실,"=GOOGLETRANSLATE(A441, ""ko"", ""zh-cn"")"
보고 만지며 즐겁게 수원을 알아가는 놀이체험 공간,"=GOOGLETRANSLATE(A442, ""ko"", ""zh-cn"")"
파주나비나라박물관,"=GOOGLETRANSLATE(A443, ""ko"", ""zh-cn"")"
경기도 파주시 광인사길 161,"=GOOGLETRANSLATE(A444, ""ko"", ""zh-cn"")"
체험 가득! 나비와 한 몸 되어 떠나는 여행,"=GOOGLETRANSLATE(A445, ""ko"", ""zh-cn"")"
경북대학교 자연사박물관,"=GOOGLETRANSLATE(A446, ""ko"", ""zh-cn"")"
대구광역시 군위군 효령면 경북대로 2228,"=GOOGLETRANSLATE(A447, ""ko"", ""zh-cn"")"
자연과학과 생물에 관심을 길러주는 박물관,"=GOOGLETRANSLATE(A448, ""ko"", ""zh-cn"")"
광명에디슨뮤지엄,"=GOOGLETRANSLATE(A449, ""ko"", ""zh-cn"")"
경기 광명시 일직로12번길 24,"=GOOGLETRANSLATE(A450, ""ko"", ""zh-cn"")"
체험이 가득한 과학 박물관,"=GOOGLETRANSLATE(A451, ""ko"", ""zh-cn"")"
충청남도 안전체험관,"=GOOGLETRANSLATE(A452, ""ko"", ""zh-cn"")"
충남 천안시 동남구 태조산길 267-17,"=GOOGLETRANSLATE(A453, ""ko"", ""zh-cn"")"
안전 수칙 철저히! 재난에 관한 모든 체험,"=GOOGLETRANSLATE(A454, ""ko"", ""zh-cn"")"
김중업건축박물관,"=GOOGLETRANSLATE(A455, ""ko"", ""zh-cn"")"
1세대 건축가의 이야기를 볼 수 있는 박물관,"=GOOGLETRANSLATE(A456, ""ko"", ""zh-cn"")"
향촌문화관,"=GOOGLETRANSLATE(A457, ""ko"", ""zh-cn"")"
대구 중구 중앙대로 449지도보기,"=GOOGLETRANSLATE(A458, ""ko"", ""zh-cn"")"
대구의 역사와 옛 모습을 볼 수 있는 전시관,"=GOOGLETRANSLATE(A459, ""ko"", ""zh-cn"")"
여수 테디베어뮤지엄,"=GOOGLETRANSLATE(A460, ""ko"", ""zh-cn"")"
제주특별자치도 서귀포시 중문관광로110번길 31,"=GOOGLETRANSLATE(A461, ""ko"", ""zh-cn"")"
테디베어와 전세계를 여행하고 문화를 배워보는 시간,"=GOOGLETRANSLATE(A462, ""ko"", ""zh-cn"")"
안성 3.1운동 기념관,"=GOOGLETRANSLATE(A463, ""ko"", ""zh-cn"")"
경기도 안성시 원곡면 만세로 868,"=GOOGLETRANSLATE(A464, ""ko"", ""zh-cn"")"
만세의 의미를 새겨볼 수 있는 기념관,"=GOOGLETRANSLATE(A465, ""ko"", ""zh-cn"")"
괌 피시아이 수중 전망대,"=GOOGLETRANSLATE(A466, ""ko"", ""zh-cn"")"
돌고래도 보고 차모로 문화도 체험해 볼 수 있는 곳,"=GOOGLETRANSLATE(A467, ""ko"", ""zh-cn"")"
충북수학체험센터,"=GOOGLETRANSLATE(A468, ""ko"", ""zh-cn"")"
놀이를 통해 쉽고 재미있게 배우는 수학,"=GOOGLETRANSLATE(A469, ""ko"", ""zh-cn"")"
생태교육관,"=GOOGLETRANSLATE(A470, ""ko"", ""zh-cn"")"
인천 연수구 신송로118번길 35 생태학습관 생태교육관지도보기,"=GOOGLETRANSLATE(A471, ""ko"", ""zh-cn"")"
아이와 함께 자연을 배우는 공간,"=GOOGLETRANSLATE(A472, ""ko"", ""zh-cn"")"
테디베어뮤지엄 제주,"=GOOGLETRANSLATE(A473, ""ko"", ""zh-cn"")"
다양한 콘셉트의 테디베어를 만날 수 있는 테마 박물관,"=GOOGLETRANSLATE(A474, ""ko"", ""zh-cn"")"
가천이길여산부인과기념관,"=GOOGLETRANSLATE(A475, ""ko"", ""zh-cn"")"
인천 중구 우현로90번길 19-4,"=GOOGLETRANSLATE(A476, ""ko"", ""zh-cn"")"
의사 체험과 함께 인생의 소중한 가치들을 배울 기회,"=GOOGLETRANSLATE(A477, ""ko"", ""zh-cn"")"
인제스피디움 클래식카박물관,"=GOOGLETRANSLATE(A478, ""ko"", ""zh-cn"")"
강원특별자치도 인제군 기린면 상하답로 130,"=GOOGLETRANSLATE(A479, ""ko"", ""zh-cn"")"
자동차 특화 리조트에서 만나는 다양한 올드카,"=GOOGLETRANSLATE(A480, ""ko"", ""zh-cn"")"
천안박물관 어린이박물관,"=GOOGLETRANSLATE(A481, ""ko"", ""zh-cn"")"
실내 체험 가득한 어린이 박물관,"=GOOGLETRANSLATE(A482, ""ko"", ""zh-cn"")"
DMZ의 자연을 오감으로 느끼는 도심 속 힐링 체험관,"=GOOGLETRANSLATE(A483, ""ko"", ""zh-cn"")"
인천 한중문화관,"=GOOGLETRANSLATE(A484, ""ko"", ""zh-cn"")"
중국 문화를 배우고 체험할 수 있는 전시관,"=GOOGLETRANSLATE(A485, ""ko"", ""zh-cn"")"
나주목문화관&나주목사내아,"=GOOGLETRANSLATE(A486, ""ko"", ""zh-cn"")"
전남 나주시 금성관길 15,"=GOOGLETRANSLATE(A487, ""ko"", ""zh-cn"")"
천년고도 목사고을 나주의 역사를 재미있게,"=GOOGLETRANSLATE(A488, ""ko"", ""zh-cn"")"
글로우사파리 판다100,"=GOOGLETRANSLATE(A489, ""ko"", ""zh-cn"")"
경기도 안성시 공도읍 서동대로 3930-39 1동 3층 103호,"=GOOGLETRANSLATE(A490, ""ko"", ""zh-cn"")"
인생샷 가능한 오감만족 미디어 전시,"=GOOGLETRANSLATE(A491, ""ko"", ""zh-cn"")"
태안해안체험학습관,"=GOOGLETRANSLATE(A492, ""ko"", ""zh-cn"")"
충남 태안군 남면 신장리 355,"=GOOGLETRANSLATE(A493, ""ko"", ""zh-cn"")"
아이와 가기 좋은 실내 무료 박물관,"=GOOGLETRANSLATE(A494, ""ko"", ""zh-cn"")"
의정부시 퓨전문화관광홍보관,"=GOOGLETRANSLATE(A495, ""ko"", ""zh-cn"")"
경기 의정부시 호국로 1314,"=GOOGLETRANSLATE(A496, ""ko"", ""zh-cn"")"
의정부 구석구석 다니면서 스탬프 획득해요,"=GOOGLETRANSLATE(A497, ""ko"", ""zh-cn"")"
칠곡호국평화기념관,"=GOOGLETRANSLATE(A498, ""ko"", ""zh-cn"")"
경상북도 칠곡군 석적읍 강변대로 1580,"=GOOGLETRANSLATE(A499, ""ko"", ""zh-cn"")"
아이들을 위한 체험거리가 많은 평화기념관,"=GOOGLETRANSLATE(A500, ""ko"", ""zh-cn"")"
정림사지박물관,"=GOOGLETRANSLATE(A501, ""ko"", ""zh-cn"")"
충청남도 부여군 부여읍 정림로 83,"=GOOGLETRANSLATE(A502, ""ko"", ""zh-cn"")"
화려했던 백제 사비시기를 만나요,"=GOOGLETRANSLATE(A503, ""ko"", ""zh-cn"")"
영종역사관,"=GOOGLETRANSLATE(A504, ""ko"", ""zh-cn"")"
영종도의 역사와 가치를 담은 박물관,"=GOOGLETRANSLATE(A505, ""ko"", ""zh-cn"")"
안양천생태이야기관,"=GOOGLETRANSLATE(A506, ""ko"", ""zh-cn"")"
경기 안양시 만안구 석수로 320,"=GOOGLETRANSLATE(A507, ""ko"", ""zh-cn"")"
안양천 탐험으로 배우는 생태이야기,"=GOOGLETRANSLATE(A508, ""ko"", ""zh-cn"")"
황순원문학촌소나기마을,"=GOOGLETRANSLATE(A509, ""ko"", ""zh-cn"")"
경기도 양평군 서종면 소나기마을길 24,"=GOOGLETRANSLATE(A510, ""ko"", ""zh-cn"")"
인공 소나기 체험하며 비 맞고 놀자,"=GOOGLETRANSLATE(A511, ""ko"", ""zh-cn"")"
한양도성박물관,"=GOOGLETRANSLATE(A512, ""ko"", ""zh-cn"")"
서울 종로구 율곡로 283,"=GOOGLETRANSLATE(A513, ""ko"", ""zh-cn"")"
"조선시대부터 현재에 이르기까지, 한양도성의 역사와 문화","=GOOGLETRANSLATE(A514, ""ko"", ""zh-cn"")"
난계국악박물관,"=GOOGLETRANSLATE(A515, ""ko"", ""zh-cn"")"
충청북도 영동군 심천면 국악로 9,"=GOOGLETRANSLATE(A516, ""ko"", ""zh-cn"")"
국악의 고장 영동 난계국악박물관,"=GOOGLETRANSLATE(A517, ""ko"", ""zh-cn"")"
이봉창 역사울림관,"=GOOGLETRANSLATE(A518, ""ko"", ""zh-cn"")"
서울 용산구 백범로 281-9,"=GOOGLETRANSLATE(A519, ""ko"", ""zh-cn"")"
이봉창 의사에 관한 모든 것,"=GOOGLETRANSLATE(A520, ""ko"", ""zh-cn"")"
다문화박물관,"=GOOGLETRANSLATE(A521, ""ko"", ""zh-cn"")"
서울특별시 은평구 불광로 135,"=GOOGLETRANSLATE(A522, ""ko"", ""zh-cn"")"
세계 문화를 다양하게 즐길 수 있는 곳,"=GOOGLETRANSLATE(A523, ""ko"", ""zh-cn"")"
