Original,TranslationFormula
"VIP석 165,000원
R석 143,000원
S석 121,000원","=GOOGLETRANSLATE(A221, ""ko"", ""ja"")"
페리지홀 기획 초청 연주회: String Quartet,"=GOOGLETRANSLATE(A222, ""ko"", ""ja"")"
페리지홀,"=GOOGLETRANSLATE(A223, ""ko"", ""ja"")"
서울특별시 서초구 반포대로 18 (서초동),"=GOOGLETRANSLATE(A224, ""ko"", ""ja"")"
제193회 수원시립합창단 정기연주회 [수원],"=GOOGLETRANSLATE(A225, ""ko"", ""ja"")"
경기 수원시 장안구 이목로 24,"=GOOGLETRANSLATE(A226, ""ko"", ""ja"")"
"[PROGRAM]

You Are The New Day - Arr. Peter Knight
Across The Vast, Eternal Sky - Ola Gjeilo
The Hope of Loving - Jake Runestad

- INTERMISSION -

그대 앞에 봄이 있다 - 박문희
바람은 남풍 - 조혜영
바람과 봄 - 김바하
꽃타령 - 허걸재
노들강변 - 조혜영
봄이 오는 길 - Arr. 박문희
벚꽃엔딩 - Arr. 이범준
한 페이지가 될 수 있게 - Arr. 한태호","=GOOGLETRANSLATE(A227, ""ko"", ""ja"")"
"서리풀악동문화공연: 괜찮아, 안데르센 (3월)","=GOOGLETRANSLATE(A228, ""ko"", ""ja"")"
빅마마 신연아 with 신연아 재즈밴드 [경기 화성],"=GOOGLETRANSLATE(A229, ""ko"", ""ja"")"
인스파이어 컬쳐홀,"=GOOGLETRANSLATE(A230, ""ko"", ""ja"")"
경기도 화성시 동탄첨단산업1로 27 (영천동),"=GOOGLETRANSLATE(A231, ""ko"", ""ja"")"
"세상의 모든 플레이리스트, 브랜든 최 [원주]","=GOOGLETRANSLATE(A232, ""ko"", ""ja"")"
플레이리스트,"=GOOGLETRANSLATE(A233, ""ko"", ""ja"")"
강원특별자치도 원주시 지정면 신평로 132,"=GOOGLETRANSLATE(A234, ""ko"", ""ja"")"
"[프로그램]

김재원 - The Saxophonist
Sergei Rachmaninoff - Vocalise, Op.34 No.14
Roberto Molinelli - Tango Club from Four Pictures of New York
Harold Arlen - Over the Rainbow
한국 전래민요 (편곡: Park Jong-sung) - 새야 새야
Joe Hisaishi - Porco Rosso – Main Theme
윤학준 – 마중
Darius Milhaud - Scaramouche – III. Brazileira
Toshio Mashima – Seagull
Astor Piazzolla - Libertango","=GOOGLETRANSLATE(A235, ""ko"", ""ja"")"
제5회 서초 윈드 오케스트라 정기연주회 [성남],"=GOOGLETRANSLATE(A236, ""ko"", ""ja"")"
래비를 찾아서,"=GOOGLETRANSLATE(A237, ""ko"", ""ja"")"
동아백화점 아트홀,"=GOOGLETRANSLATE(A238, ""ko"", ""ja"")"
대구광역시 중구 달구벌대로 2085 (덕산동),"=GOOGLETRANSLATE(A239, ""ko"", ""ja"")"
비도,"=GOOGLETRANSLATE(A240, ""ko"", ""ja"")"
문학시어터,"=GOOGLETRANSLATE(A241, ""ko"", ""ja"")"
인천광역시 남구 매소홀로 618 (문학동),"=GOOGLETRANSLATE(A242, ""ko"", ""ja"")"
누구나 클래식 with 강릉시립교향악단,"=GOOGLETRANSLATE(A243, ""ko"", ""ja"")"
"관람료 선택제 1000 1,000원
관람료 선택제 3000 3,000원
관람료 선택제 5000 5,000원
관람료 선택제 10000 10,000원","=GOOGLETRANSLATE(A244, ""ko"", ""ja"")"
"Rocking Saturday, 해리빅버튼 X 내귀에도청장치 X 악퉁","=GOOGLETRANSLATE(A245, ""ko"", ""ja"")"
"광주오페라단, 오페라 갈라 콘서트: 절망과 희망의 이중주","=GOOGLETRANSLATE(A246, ""ko"", ""ja"")"
빛고을시민문화관 공연장,"=GOOGLETRANSLATE(A247, ""ko"", ""ja"")"
광주 남구 천변좌로338번길 7,"=GOOGLETRANSLATE(A248, ""ko"", ""ja"")"
"R석 20,000원
A석 10,000원","=GOOGLETRANSLATE(A249, ""ko"", ""ja"")"
감제이 세번째 콘서트: Aeternum Nos 1부. 콘서트,"=GOOGLETRANSLATE(A250, ""ko"", ""ja"")"
스카이아트홀,"=GOOGLETRANSLATE(A251, ""ko"", ""ja"")"
서울특별시 강서구 화곡로63길 65(등촌동),"=GOOGLETRANSLATE(A252, ""ko"", ""ja"")"
"지하 1층 V석 95,000원
지하 1층 R석 80,000원
지하 1층 S석 65,000원
지하 1층 A석 65,000원
지하 2층 V석 95,000원
지하 2층 R석 80,000원
지하 2층 S석 45,000원
지하 2층 A석 45,000원","=GOOGLETRANSLATE(A253, ""ko"", ""ja"")"
MelON 디즈니＋지브리 오케스트라 콘서트,"=GOOGLETRANSLATE(A254, ""ko"", ""ja"")"
"VIP석 100,000원
R석 80,000원
S석 60,000원
A석 40,000원","=GOOGLETRANSLATE(A255, ""ko"", ""ja"")"
박용찬 귀국 피아노 독주회,"=GOOGLETRANSLATE(A256, ""ko"", ""ja"")"
중앙가야금합주단 정기연주회: 필연,"=GOOGLETRANSLATE(A257, ""ko"", ""ja"")"
박강수 콘서트: 나무가 될게,"=GOOGLETRANSLATE(A258, ""ko"", ""ja"")"
베짱이홀,"=GOOGLETRANSLATE(A259, ""ko"", ""ja"")"
서울특별시 마포구 독막로15길 3-12 (상수동),"=GOOGLETRANSLATE(A260, ""ko"", ""ja"")"
Horim Tree: O with friends [경기 화성],"=GOOGLETRANSLATE(A261, ""ko"", ""ja"")"
박상민 LOVE 콘서트,"=GOOGLETRANSLATE(A262, ""ko"", ""ja"")"
울산광역시 남구 번영로 212 (달동),"=GOOGLETRANSLATE(A263, ""ko"", ""ja"")"
"R석 130,000원
S석 100,000원","=GOOGLETRANSLATE(A264, ""ko"", ""ja"")"
팬텀 스타워즈: 부산청년 봄을 깨우다,"=GOOGLETRANSLATE(A265, ""ko"", ""ja"")"
"B석 50,000원
C석 30,000원","=GOOGLETRANSLATE(A266, ""ko"", ""ja"")"
어린이 서커스 쇼 [파주],"=GOOGLETRANSLATE(A267, ""ko"", ""ja"")"
파주시민회관 소공연장,"=GOOGLETRANSLATE(A268, ""ko"", ""ja"")"
경기 파주시 시민회관길 33,"=GOOGLETRANSLATE(A269, ""ko"", ""ja"")"
"해설이 있는 음악회 서.클.스, 사랑의 방정식 (4월)","=GOOGLETRANSLATE(A270, ""ko"", ""ja"")"
서울주문화센터 공연장,"=GOOGLETRANSLATE(A271, ""ko"", ""ja"")"
울산 울주군 언양읍 언양로 40-7,"=GOOGLETRANSLATE(A272, ""ko"", ""ja"")"
"국립합창단, 시네마 클래식 [화성]","=GOOGLETRANSLATE(A273, ""ko"", ""ja"")"
화성예술의전당 동탄아트홀,"=GOOGLETRANSLATE(A274, ""ko"", ""ja"")"
경기 화성시 태안로 145,"=GOOGLETRANSLATE(A275, ""ko"", ""ja"")"
"S석 30,000원
A석 20,000원
B석 10,000원","=GOOGLETRANSLATE(A276, ""ko"", ""ja"")"
알렉산더 에크만의 한여름 밤의 꿈 [화성],"=GOOGLETRANSLATE(A277, ""ko"", ""ja"")"
"VIP석 170,000원
R석 140,000원
S석 100,000원
A석 60,000원","=GOOGLETRANSLATE(A278, ""ko"", ""ja"")"
"먼데이프로젝트 시즌9, 고고학 단독 콘서트: THE ORIGINAL","=GOOGLETRANSLATE(A279, ""ko"", ""ja"")"
조선이야기꾼 전기수,"=GOOGLETRANSLATE(A280, ""ko"", ""ja"")"
대구학생문화센터 대공연장,"=GOOGLETRANSLATE(A281, ""ko"", ""ja"")"
대구 달서구 용산로 181,"=GOOGLETRANSLATE(A282, ""ko"", ""ja"")"
봄 안치환 콘서트,"=GOOGLETRANSLATE(A283, ""ko"", ""ja"")"
김준환 첼로 독주회,"=GOOGLETRANSLATE(A284, ""ko"", ""ja"")"
MelON 디즈니 + 지브리 오케스트라 콘서트 (어린이날 edition) [부천],"=GOOGLETRANSLATE(A285, ""ko"", ""ja"")"
"VIP석 110,000원
R석 80,000원
S석 60,000원
A석 40,000원","=GOOGLETRANSLATE(A286, ""ko"", ""ja"")"
김예슬 피아노 독주회,"=GOOGLETRANSLATE(A287, ""ko"", ""ja"")"
"박종민 단독 공연, Four Nights: 꽃잎 흩날리던 밤","=GOOGLETRANSLATE(A288, ""ko"", ""ja"")"
살롱 문보우,"=GOOGLETRANSLATE(A289, ""ko"", ""ja"")"
서울특별시 마포구 잔다리로 113 (서교동),"=GOOGLETRANSLATE(A290, ""ko"", ""ja"")"
"모두예술극장 기획제작, 야호야호 Echoing Dance","=GOOGLETRANSLATE(A291, ""ko"", ""ja"")"
모두예술극장,"=GOOGLETRANSLATE(A292, ""ko"", ""ja"")"
서울특별시 서대문구 충정로 7 (충정로3가),"=GOOGLETRANSLATE(A293, ""ko"", ""ja"")"
바리톤 김보람 독창회,"=GOOGLETRANSLATE(A294, ""ko"", ""ja"")"
"ASAC 키움극장, 할머니의 여름 휴가 [안산]","=GOOGLETRANSLATE(A295, ""ko"", ""ja"")"
"R석 60,000원
S석 50,000원
A석 40,000원","=GOOGLETRANSLATE(A296, ""ko"", ""ja"")"
헐리우드 블록버스터 & 디즈니 픽사 OST 오케스트라 콘서트,"=GOOGLETRANSLATE(A297, ""ko"", ""ja"")"
"R석 100,000원
S석 80,000원
A석 60,000원","=GOOGLETRANSLATE(A298, ""ko"", ""ja"")"
내가 아빠고 아빠가 나라면,"=GOOGLETRANSLATE(A299, ""ko"", ""ja"")"
"VIP석 (예매가) 13,500원
R석 (예매가) 9,500원","=GOOGLETRANSLATE(A300, ""ko"", ""ja"")"
지브리 & 디즈니 OST 콘서트,"=GOOGLETRANSLATE(A301, ""ko"", ""ja"")"
"VIP석 110,000원
R석 90,000원
S석 60,000원
A석 40,000원","=GOOGLETRANSLATE(A302, ""ko"", ""ja"")"
"유벨톤심포니오케스트라: 작곡가 시리즈 2. 브람스, 사랑의 선율","=GOOGLETRANSLATE(A303, ""ko"", ""ja"")"
HA HYUN SANG Archive Live: New Boat,"=GOOGLETRANSLATE(A304, ""ko"", ""ja"")"
한평의 땅,"=GOOGLETRANSLATE(A305, ""ko"", ""ja"")"
그리스 로마 신화: 신들의 왕 제우스,"=GOOGLETRANSLATE(A306, ""ko"", ""ja"")"
인천중구문화회관,"=GOOGLETRANSLATE(A307, ""ko"", ""ja"")"
인천광역시 중구 축항대로296번길 81 (신흥동3가),"=GOOGLETRANSLATE(A308, ""ko"", ""ja"")"
"R석 70,000원","=GOOGLETRANSLATE(A309, ""ko"", ""ja"")"
제41회 한국반주협회 정기연주회,"=GOOGLETRANSLATE(A310, ""ko"", ""ja"")"
아기돼지 삼형제,"=GOOGLETRANSLATE(A311, ""ko"", ""ja"")"
"먼데이프로젝트 시즌9, Our Universe: 딕펑스 단독 콘서트","=GOOGLETRANSLATE(A312, ""ko"", ""ja"")"
"꿈의숲 마티네 콘서트, 벨 에포크 아트 & 뮤직시리즈1: 클림트, 시대에 맞선 황금빛 연가","=GOOGLETRANSLATE(A313, ""ko"", ""ja"")"
하피스트 우지현 & 피아니스트 전유진 듀오 리사이틀,"=GOOGLETRANSLATE(A314, ""ko"", ""ja"")"
피아니스트 전수진의 골드베르크 변주곡 리사이틀,"=GOOGLETRANSLATE(A315, ""ko"", ""ja"")"
동상이몽,"=GOOGLETRANSLATE(A316, ""ko"", ""ja"")"
소극장 공유,"=GOOGLETRANSLATE(A317, ""ko"", ""ja"")"
서울특별시 종로구 창경궁로 303 (혜화동),"=GOOGLETRANSLATE(A318, ""ko"", ""ja"")"
최성철 귀국 타악기 독주회,"=GOOGLETRANSLATE(A319, ""ko"", ""ja"")"
유세형 피아노 독주회,"=GOOGLETRANSLATE(A320, ""ko"", ""ja"")"
첼리스트 이호찬 & 바이올리니스트 팅슈오 창 듀오 리사이틀,"=GOOGLETRANSLATE(A321, ""ko"", ""ja"")"
"국립국악원, 연희-판: 흥으로 잇는 세상 [화성]","=GOOGLETRANSLATE(A322, ""ko"", ""ja"")"
"A석 25,000원
B석(행복석) 10,000원","=GOOGLETRANSLATE(A323, ""ko"", ""ja"")"
라 칼라스,"=GOOGLETRANSLATE(A324, ""ko"", ""ja"")"
"조치원의 밤, 국악: 고영열의 피아노 병창","=GOOGLETRANSLATE(A325, ""ko"", ""ja"")"
세종문화예술회관 대공연장,"=GOOGLETRANSLATE(A326, ""ko"", ""ja"")"
세종특별자치시 조치원읍 문예회관길 22,"=GOOGLETRANSLATE(A327, ""ko"", ""ja"")"
김장훈 전국투어 콘서트: 원맨쇼,"=GOOGLETRANSLATE(A328, ""ko"", ""ja"")"
"R석 77,000원
S석 66,000원
A석 55,000원","=GOOGLETRANSLATE(A329, ""ko"", ""ja"")"
강정은 피아노 독주회,"=GOOGLETRANSLATE(A330, ""ko"", ""ja"")"
알파블록스,"=GOOGLETRANSLATE(A331, ""ko"", ""ja"")"
"R석 70,000원
S석 60,000원","=GOOGLETRANSLATE(A332, ""ko"", ""ja"")"
"강우성의 피아노 사색 #11, 사람의 사랑과 생애","=GOOGLETRANSLATE(A333, ""ko"", ""ja"")"
아기돼지 삼형제 [서울 강북],"=GOOGLETRANSLATE(A334, ""ko"", ""ja"")"
꿈의숲아트센터 퍼포먼스홀,"=GOOGLETRANSLATE(A335, ""ko"", ""ja"")"
서울시립교향악단: 운명 [화성],"=GOOGLETRANSLATE(A336, ""ko"", ""ja"")"
남양성모성지 대성당,"=GOOGLETRANSLATE(A337, ""ko"", ""ja"")"
경기 화성시 남양읍 남양성지로 112,"=GOOGLETRANSLATE(A338, ""ko"", ""ja"")"
히사이시 조 영화음악 콘서트,"=GOOGLETRANSLATE(A339, ""ko"", ""ja"")"
대구문화예술회관 팔공홀,"=GOOGLETRANSLATE(A340, ""ko"", ""ja"")"
새봄음악회 [군포],"=GOOGLETRANSLATE(A341, ""ko"", ""ja"")"
군포문화예술회관 수리홀,"=GOOGLETRANSLATE(A342, ""ko"", ""ja"")"
경기 군포시 고산로 599,"=GOOGLETRANSLATE(A343, ""ko"", ""ja"")"
PLAYLIST WAWA vol.1 114Th Romantic Party,"=GOOGLETRANSLATE(A344, ""ko"", ""ja"")"
복합문화공간 몽향,"=GOOGLETRANSLATE(A345, ""ko"", ""ja"")"
서울특별시 서대문구 연세로5다길 10 (창천동),"=GOOGLETRANSLATE(A346, ""ko"", ""ja"")"
"스탠딩(예매가) 40,000원
스탠딩(현매가) 50,000원","=GOOGLETRANSLATE(A347, ""ko"", ""ja"")"
클라라 주미 강 & 김선욱 듀오 리사이틀,"=GOOGLETRANSLATE(A348, ""ko"", ""ja"")"
"R석 60,000원
S석 40,000원
시야방해석 20,000원","=GOOGLETRANSLATE(A349, ""ko"", ""ja"")"
피아니스트 박미정의 All That Art 7,"=GOOGLETRANSLATE(A350, ""ko"", ""ja"")"
"빅3 시즌2, 행복한만남: 강진, 김용임, 진성","=GOOGLETRANSLATE(A351, ""ko"", ""ja"")"
인천문화예술회관 대공연장,"=GOOGLETRANSLATE(A352, ""ko"", ""ja"")"
"R석 132,000원
S석 110,000원","=GOOGLETRANSLATE(A353, ""ko"", ""ja"")"
반짝반짝 빛나는 마술사의 방,"=GOOGLETRANSLATE(A354, ""ko"", ""ja"")"
"R석 30,000원","=GOOGLETRANSLATE(A355, ""ko"", ""ja"")"
"모나코 몬테카를로 발레단, 백조의 호수 [화성]","=GOOGLETRANSLATE(A356, ""ko"", ""ja"")"
"VIP석 180,000원
R석 130,000원
S석 80,000원
A석 60,000원
B석(행복석) 10,000원","=GOOGLETRANSLATE(A357, ""ko"", ""ja"")"
경산문화관광재단 신춘음악회: 봄의 대화 (정미조X스텔라장),"=GOOGLETRANSLATE(A358, ""ko"", ""ja"")"
천마아트센터 그랜드홀,"=GOOGLETRANSLATE(A359, ""ko"", ""ja"")"
경북 경산시 대학로 280,"=GOOGLETRANSLATE(A360, ""ko"", ""ja"")"
"롤링 31주년 기념 공연, UmYull FANCON: 초안","=GOOGLETRANSLATE(A361, ""ko"", ""ja"")"
"스탠딩 88,000원","=GOOGLETRANSLATE(A362, ""ko"", ""ja"")"
결혼해도 될까요? [청주],"=GOOGLETRANSLATE(A363, ""ko"", ""ja"")"
심규선 콘서트: 만개의 정원 [안성],"=GOOGLETRANSLATE(A364, ""ko"", ""ja"")"
안성맞춤아트홀 대공연장,"=GOOGLETRANSLATE(A365, ""ko"", ""ja"")"
경기 안성시 발화대길 21,"=GOOGLETRANSLATE(A366, ""ko"", ""ja"")"
"미로슬라브 꿀띠쉐프 X 세르게이 타라소프, 라흐마니노프 피아노 협주곡","=GOOGLETRANSLATE(A367, ""ko"", ""ja"")"
아무도 칼을 들지 않았다 [대학로],"=GOOGLETRANSLATE(A368, ""ko"", ""ja"")"
스티 단독 콘서트: 스티의 스위치,"=GOOGLETRANSLATE(A369, ""ko"", ""ja"")"
클럽온에어,"=GOOGLETRANSLATE(A370, ""ko"", ""ja"")"
서울특별시 마포구 잔다리로 44(서교동),"=GOOGLETRANSLATE(A371, ""ko"", ""ja"")"
버블S의 컬러버블쇼,"=GOOGLETRANSLATE(A372, ""ko"", ""ja"")"
라하브 샤니 & 뮌헨 필하모닉 (05.06),"=GOOGLETRANSLATE(A373, ""ko"", ""ja"")"
"R석 400,000원
S석 340,000원
A석 280,000원
B석 220,000원
C석 100,000원","=GOOGLETRANSLATE(A374, ""ko"", ""ja"")"
백설공주 [서산],"=GOOGLETRANSLATE(A375, ""ko"", ""ja"")"
미스트롯4 전국투어 콘서트: 트롯으로 세상을 홀려라,"=GOOGLETRANSLATE(A376, ""ko"", ""ja"")"
라하브 샤니 & 뮌헨 필하모닉 (05.05),"=GOOGLETRANSLATE(A377, ""ko"", ""ja"")"
제4회 나우 피아노연구회 정기연주회,"=GOOGLETRANSLATE(A378, ""ko"", ""ja"")"
"토요 클래식의 밤, 해설이 있는 클래식: 사랑의 색채들","=GOOGLETRANSLATE(A379, ""ko"", ""ja"")"
김현태의 춤: 큰 강물이 비로소 길 (佶) 을 열었다,"=GOOGLETRANSLATE(A380, ""ko"", ""ja"")"
아양아트센터 아양홀,"=GOOGLETRANSLATE(A381, ""ko"", ""ja"")"
대구 동구 효동로2길 24,"=GOOGLETRANSLATE(A382, ""ko"", ""ja"")"
뼈의 기록,"=GOOGLETRANSLATE(A383, ""ko"", ""ja"")"
난장 [과천],"=GOOGLETRANSLATE(A384, ""ko"", ""ja"")"
과천시민회관 소극장,"=GOOGLETRANSLATE(A385, ""ko"", ""ja"")"
경기 과천시 통영로 5,"=GOOGLETRANSLATE(A386, ""ko"", ""ja"")"
"국립합창단, 시네마 클래식 [군산]","=GOOGLETRANSLATE(A387, ""ko"", ""ja"")"
군산예술의전당 대공연장,"=GOOGLETRANSLATE(A388, ""ko"", ""ja"")"
"POINT: SIGNAL: 일루반, 유인원","=GOOGLETRANSLATE(A389, ""ko"", ""ja"")"
"스탠딩 44,000원","=GOOGLETRANSLATE(A390, ""ko"", ""ja"")"
"All Day, JAZZ SHOW! (올데이, 재즈쇼!) (03.29)","=GOOGLETRANSLATE(A391, ""ko"", ""ja"")"
올댓재즈,"=GOOGLETRANSLATE(A392, ""ko"", ""ja"")"
서울특별시 용산구 이태원로 216 (한남동),"=GOOGLETRANSLATE(A393, ""ko"", ""ja"")"
"올데이(1부+2부) 40,000원
1부 20,000원
2부 20,000원","=GOOGLETRANSLATE(A394, ""ko"", ""ja"")"
쿠잉의 MRI: March Romantic Invitation,"=GOOGLETRANSLATE(A395, ""ko"", ""ja"")"
숲세권 라이브,"=GOOGLETRANSLATE(A396, ""ko"", ""ja"")"
서울특별시 영등포구 도림로126길 1 (문래동3가),"=GOOGLETRANSLATE(A397, ""ko"", ""ja"")"
제13회 김사월 쇼: 도망자,"=GOOGLETRANSLATE(A398, ""ko"", ""ja"")"
서강대 메리홀 대극장,"=GOOGLETRANSLATE(A399, ""ko"", ""ja"")"
서울 마포구 백범로 35,"=GOOGLETRANSLATE(A400, ""ko"", ""ja"")"
"먼데이프로젝트X숲세권 MONDAY: SOOP, 예람 단독 콘서트","=GOOGLETRANSLATE(A401, ""ko"", ""ja"")"
"먼데이프로젝트X숲세권 MONDAY: SOOP, 박태욱 단독 콘서트","=GOOGLETRANSLATE(A402, ""ko"", ""ja"")"
"Over The Shoulder Vol.4, 청요일 X 이파란","=GOOGLETRANSLATE(A403, ""ko"", ""ja"")"
"롤링 31주년 기념 공연, W24 Next Chapter: Best Chapter Section 4","=GOOGLETRANSLATE(A404, ""ko"", ""ja"")"
김용필 콘서트: 뷰티풀 라이프,"=GOOGLETRANSLATE(A405, ""ko"", ""ja"")"
이화여자대학교 삼성홀,"=GOOGLETRANSLATE(A406, ""ko"", ""ja"")"
서울특별시 서대문구 이화여대길 52 (대현동),"=GOOGLETRANSLATE(A407, ""ko"", ""ja"")"
"전석 143,000원","=GOOGLETRANSLATE(A408, ""ko"", ""ja"")"
오케스트라너머 with 짙은 그리고 브로콜리너마저,"=GOOGLETRANSLATE(A409, ""ko"", ""ja"")"
"R석 143,000원
S석 121,000원","=GOOGLETRANSLATE(A410, ""ko"", ""ja"")"
"K-국악스테이지, 국립민속국악원 국악연주단: 봄, 향기 [남원]","=GOOGLETRANSLATE(A411, ""ko"", ""ja"")"
김장훈 전국투어 콘서트: 원맨쇼 [부천],"=GOOGLETRANSLATE(A412, ""ko"", ""ja"")"
부천시민회관 대공연장,"=GOOGLETRANSLATE(A413, ""ko"", ""ja"")"
경기 부천시 원미구 부일로 365,"=GOOGLETRANSLATE(A414, ""ko"", ""ja"")"
"R석 77,000원
S석 66,000원","=GOOGLETRANSLATE(A415, ""ko"", ""ja"")"
똥볶이 할멈: 정의의 맛,"=GOOGLETRANSLATE(A416, ""ko"", ""ja"")"
무지개 물고기 [서울 구로],"=GOOGLETRANSLATE(A417, ""ko"", ""ja"")"
구로구민회관,"=GOOGLETRANSLATE(A418, ""ko"", ""ja"")"
서울특별시 구로구 가마산로25길 21 (구로동),"=GOOGLETRANSLATE(A419, ""ko"", ""ja"")"
최민재의 MODERNISM 프라이빗 마술공연 [창원],"=GOOGLETRANSLATE(A420, ""ko"", ""ja"")"
드리운 스튜디오,"=GOOGLETRANSLATE(A421, ""ko"", ""ja"")"
경상남도 창원시 성산구 중앙대로 111 (중앙동),"=GOOGLETRANSLATE(A422, ""ko"", ""ja"")"
떨어지는 벚꽃을 바라보다 비로소 봄이었음을 깨달았다,"=GOOGLETRANSLATE(A423, ""ko"", ""ja"")"
제5회 부산시민교향악단 정기연주회: Spirit of Beethoven Ⅲ,"=GOOGLETRANSLATE(A424, ""ko"", ""ja"")"
아는 노래 [양양],"=GOOGLETRANSLATE(A425, ""ko"", ""ja"")"
양양문화복지회관 공연장,"=GOOGLETRANSLATE(A426, ""ko"", ""ja"")"
강원특별자치도 양양군 양양읍 일출로 540,"=GOOGLETRANSLATE(A427, ""ko"", ""ja"")"
프린세스 캐치! 티니핑,"=GOOGLETRANSLATE(A428, ""ko"", ""ja"")"
많이많이많이요,"=GOOGLETRANSLATE(A429, ""ko"", ""ja"")"
"현장판매 40,000원
사전예약 35,000원","=GOOGLETRANSLATE(A430, ""ko"", ""ja"")"
박혜신 전국투어 콘서트: 각인,"=GOOGLETRANSLATE(A431, ""ko"", ""ja"")"
우송예술회관,"=GOOGLETRANSLATE(A432, ""ko"", ""ja"")"
대전광역시 동구 동대전로 171 (자양동),"=GOOGLETRANSLATE(A433, ""ko"", ""ja"")"
"VIP석 132,000원
R석 110,000원
S석 88,000원","=GOOGLETRANSLATE(A434, ""ko"", ""ja"")"
신카이 마코토 하이라이트 필름 콘서트 [서울 중구],"=GOOGLETRANSLATE(A435, ""ko"", ""ja"")"
"VIP석 140,000원
R석 125,000원
S석 105,000원
A석 80,000원
B석 50,000원","=GOOGLETRANSLATE(A436, ""ko"", ""ja"")"
한화생명과 함께하는 예술의전당 11시 콘서트 (6월),"=GOOGLETRANSLATE(A437, ""ko"", ""ja"")"
"일반석 30,000원
3층석 15,000원","=GOOGLETRANSLATE(A438, ""ko"", ""ja"")"
"BAC 초이스, 반쪼가리 자작 [부천]","=GOOGLETRANSLATE(A439, ""ko"", ""ja"")"
부천아트센터 소공연장,"=GOOGLETRANSLATE(A440, ""ko"", ""ja"")"
하늘을 나는 피터팬,"=GOOGLETRANSLATE(A441, ""ko"", ""ja"")"
김보람 피아노 독주회,"=GOOGLETRANSLATE(A442, ""ko"", ""ja"")"
이지연 재즈 오케스트라의 지브리 vs 주술회전 OST 콘서트,"=GOOGLETRANSLATE(A443, ""ko"", ""ja"")"
"VIP석 109,000원
R석 89,000원
S석 69,000원","=GOOGLETRANSLATE(A444, ""ko"", ""ja"")"
"온: 콘서트, 앙상블 패치워크의 온: 바로크","=GOOGLETRANSLATE(A445, ""ko"", ""ja"")"
알라딘과 요술램프 [서울 도봉],"=GOOGLETRANSLATE(A446, ""ko"", ""ja"")"
서울 강북구 도봉로76가길 55,"=GOOGLETRANSLATE(A447, ""ko"", ""ja"")"
더 드레서 [당진],"=GOOGLETRANSLATE(A448, ""ko"", ""ja"")"
당진문예의전당 대공연장,"=GOOGLETRANSLATE(A449, ""ko"", ""ja"")"
충남 당진시 무수동2길 25-21,"=GOOGLETRANSLATE(A450, ""ko"", ""ja"")"
안은유 귀국 피아노 독주회,"=GOOGLETRANSLATE(A451, ""ko"", ""ja"")"
테디의 비트: 가족 음악오케스트라,"=GOOGLETRANSLATE(A452, ""ko"", ""ja"")"
피아니스트 임재한 베토벤 소나타 전곡시리즈 2,"=GOOGLETRANSLATE(A453, ""ko"", ""ja"")"
피아니스트 백건우 리사이틀 [양산],"=GOOGLETRANSLATE(A454, ""ko"", ""ja"")"
양산문화예술회관 대공연장,"=GOOGLETRANSLATE(A455, ""ko"", ""ja"")"
경남 양산시 중앙로 39-1,"=GOOGLETRANSLATE(A456, ""ko"", ""ja"")"
김장훈 전국투어 콘서트: 원맨쇼 [구리],"=GOOGLETRANSLATE(A457, ""ko"", ""ja"")"
구리아트홀 코스모스대극장,"=GOOGLETRANSLATE(A458, ""ko"", ""ja"")"
경기 구리시 아차산로 453,"=GOOGLETRANSLATE(A459, ""ko"", ""ja"")"
한화생명과 함께하는 예술의전당 11시 콘서트 (5월),"=GOOGLETRANSLATE(A460, ""ko"", ""ja"")"
Concrete Valley: OFF THE MENU,"=GOOGLETRANSLATE(A461, ""ko"", ""ja"")"
"BAC 초이스, 디토 오케스트라 with 신지아","=GOOGLETRANSLATE(A462, ""ko"", ""ja"")"
미녀와 야수 [수원],"=GOOGLETRANSLATE(A463, ""ko"", ""ja"")"
수원청소년문화센터 온누리아트홀,"=GOOGLETRANSLATE(A464, ""ko"", ""ja"")"
경기 수원시 팔달구 권광로 293,"=GOOGLETRANSLATE(A465, ""ko"", ""ja"")"
"목요상설음악회 아트살롱, 성의 결: 머무는 소리, 뻗어가는 이야기","=GOOGLETRANSLATE(A466, ""ko"", ""ja"")"
"달성 아동극 시리즈, 할머니 엄마 (1회차)","=GOOGLETRANSLATE(A467, ""ko"", ""ja"")"
달성문화센터 백년홀,"=GOOGLETRANSLATE(A468, ""ko"", ""ja"")"
대구 달성군 다사읍 대실역북로2길 188,"=GOOGLETRANSLATE(A469, ""ko"", ""ja"")"
극아타 (극동아시아타이거즈) 의 극단적인 중개소 Vol.1 (For. 나비야 사랑해),"=GOOGLETRANSLATE(A470, ""ko"", ""ja"")"
제11회 경산시립교향악단 정기연주회,"=GOOGLETRANSLATE(A471, ""ko"", ""ja"")"
걸리버스 3,"=GOOGLETRANSLATE(A472, ""ko"", ""ja"")"
"R석 50,000원
S석 40,000원
A석 30,000원","=GOOGLETRANSLATE(A473, ""ko"", ""ja"")"
우리가 사랑했던 그날,"=GOOGLETRANSLATE(A474, ""ko"", ""ja"")"
상상아트홀,"=GOOGLETRANSLATE(A475, ""ko"", ""ja"")"
대전 중구 대종로505번길 28,"=GOOGLETRANSLATE(A476, ""ko"", ""ja"")"
